"airport","year","domestic_departures","international_departures","domestic_destinations","international_destinations"
"NTGT","2012","123","0","3","0"
"NTGT","2013","124","0","3","0"
"NTGT","2014","87","0","3","0"
"NTGT","2015","77","0","4","0"
"NTGT","2016","79","0","4","0"
"NTGT","2017","82","0","3","0"
"NTGT","2018","88","0","6","0"
"NTGT","2019","70","0","1","0"
"NTGU","2003","50","0","2","0"
"NTGU","2004","138","0","2","0"
"NTGU","2005","117","0","2","0"
"NTGU","2006","154","0","5","0"
"NTGU","2007","306","0","8","0"
"NTGU","2008","260","0","4","0"
"NTGU","2009","175","0","4","0"
"NTGU","2010","170","0","2","0"
"NTGU","2011","170","0","5","0"
"NTGU","2012","181","0","7","0"
"NTGU","2013","183","0","6","0"
"NTGU","2014","186","0","9","0"
"NTGU","2015","144","0","8","0"
"NTGU","2016","155","0","6","0"
"NTGU","2017","158","0","7","0"
"NTGU","2018","166","0","8","0"
"NTGU","2019","170","0","5","0"
"NTGV","2003","43","0","2","0"
"NTGV","2004","103","0","2","0"
"NTGV","2005","104","0","2","0"
"NTGV","2006","105","0","2","0"
"NTGV","2007","106","0","3","0"
"NTGV","2008","104","0","2","0"
"NTGV","2009","109","0","3","0"
"NTGV","2010","107","0","2","0"
"NTGV","2011","109","0","3","0"
"NTGV","2012","110","0","3","0"
"NTGV","2013","109","0","3","0"
"NTGV","2014","105","0","3","0"
"NTGV","2015","110","0","3","0"
"NTGV","2016","107","0","3","0"
"NTGV","2017","111","0","3","0"
"NTGV","2018","113","0","4","0"
"NTGV","2019","107","0","3","0"
"NTGW","2008","31","0","1","0"
"NTGW","2009","52","0","1","0"
"NTGW","2010","51","0","1","0"
"NTGW","2011","54","0","2","0"
"NTGW","2012","44","0","3","0"
"NTGW","2013","55","0","2","0"
"NTGW","2014","53","0","1","0"
"NTGW","2015","45","0","2","0"
"NTGW","2016","53","0","1","0"
"NTGW","2017","53","0","4","0"
"NTGW","2018","53","0","4","0"
"NTGW","2019","42","0","3","0"
"NTGY","2008","7","0","2","0"
"NTGY","2009","39","0","1","0"
"NTGY","2010","39","0","1","0"
"NTGY","2011","39","0","2","0"
"NTGY","2012","42","0","4","0"
"NTGY","2013","45","0","5","0"
"NTGY","2014","48","0","3","0"
"NTGY","2015","51","0","3","0"
"NTGY","2016","53","0","4","0"
"NTGY","2017","56","0","8","0"
"NTGY","2018","50","0","5","0"
"NTGY","2019","41","0","5","0"
"NTHE","2003","279","0","2","0"
"NTHE","2004","283","0","2","0"
"NTHE","2005","307","0","2","0"
"NTHE","2006","308","0","3","0"
"NTHE","2007","295","0","4","0"
"NTHE","2008","205","0","4","0"
"NTHE","2009","171","0","5","0"
"NTHE","2010","170","0","4","0"
"NTHE","2011","170","0","4","0"
"NTHE","2012","178","0","7","0"
"NTHE","2013","174","0","6","0"
"NTHE","2014","167","0","7","0"
"NTHE","2015","164","0","5","0"
"NTHE","2016","171","0","8","0"
"NTHE","2017","169","0","5","0"
"NTHE","2018","168","0","6","0"
"NTHE","2019","161","0","4","0"
"NTKA","2003","22","0","2","0"
"NTKA","2004","52","0","2","0"
"NTKA","2005","49","0","2","0"
"NTKA","2006","22","0","2","0"
"NTKA","2007","54","0","4","0"
"NTKA","2008","61","0","2","0"
"NTKA","2009","102","0","2","0"
"NTKA","2010","103","0","3","0"
"NTKA","2011","95","0","4","0"
"NTKA","2012","48","0","3","0"
"NTKA","2013","101","0","4","0"
"NTKA","2014","102","0","4","0"
"NTKA","2015","69","0","3","0"
"NTKA","2016","76","0","3","0"
"NTKA","2017","78","0","4","0"
"NTKA","2018","76","0","3","0"
"NTKA","2019","74","0","2","0"
"NTKF","2008","9","0","2","0"
"NTKF","2009","52","0","1","0"
"NTKF","2010","52","0","2","0"
"NTKF","2011","52","0","3","0"
"NTKF","2012","55","0","5","0"
"NTKF","2013","70","0","4","0"
"NTKF","2014","75","0","6","0"
"NTKF","2015","65","0","7","0"
"NTKF","2016","59","0","7","0"
"NTKF","2017","55","0","4","0"
"NTKF","2018","59","0","5","0"
"NTKF","2019","59","0","5","0"
"NTKH","2008","8","0","2","0"
"NTKH","2009","52","0","1","0"
"NTKH","2010","42","0","1","0"
"NTKH","2011","38","0","2","0"
"NTKH","2012","45","0","3","0"
"NTKH","2013","48","0","4","0"
"NTKH","2014","52","0","4","0"
"NTKH","2015","38","0","3","0"
"NTKH","2016","38","0","3","0"
"NTKH","2017","38","0","3","0"
"NTKH","2018","39","0","3","0"
"NTKH","2019","36","0","2","0"
"NTKR","2003","134","0","2","0"
"NTKR","2004","342","0","2","0"
"NTKR","2005","348","0","2","0"
"NTKR","2006","347","0","2","0"
"NTKR","2007","360","0","4","0"
"NTKR","2008","386","0","3","0"
"NTKR","2009","394","0","2","0"
"NTKR","2010","386","0","3","0"
"NTKR","2011","373","0","5","0"
"NTKR","2012","283","0","5","0"
"NTKR","2013","283","0","7","0"
"NTKR","2014","203","0","6","0"
"NTKR","2015","190","0","5","0"
"NTKR","2016","193","0","5","0"
"NTKR","2017","202","0","7","0"
"NTKR","2018","193","0","5","0"
"NTKR","2019","187","0","4","0"
"NTKT","2004","9","0","1","0"
"NTKT","2005","52","0","1","0"
"NTKT","2006","26","0","1","0"
"NTKT","2007","52","0","2","0"
"NTKT","2008","62","0","3","0"
"NTKT","2009","103","0","3","0"
"NTKT","2010","93","0","3","0"
"NTKT","2011","63","0","3","0"
"NTKT","2012","49","0","3","0"
"NTKT","2013","104","0","3","0"
"NTKT","2014","105","0","4","0"
"NTKT","2015","75","0","6","0"
"NTKT","2016","79","0","6","0"
"NTKT","2017","79","0","6","0"
"NTKT","2018","80","0","5","0"
"NTKT","2019","73","0","3","0"
"NTMD","2003","729","0","4","0"
"NTMD","2004","1109","0","4","0"
"NTMD","2005","1171","0","4","0"
"NTMD","2006","1128","0","4","0"
"NTMD","2007","1198","0","7","0"
"NTMD","2008","1194","0","4","0"
"NTMD","2009","1240","0","4","0"
"NTMD","2010","1073","0","5","0"
"NTMD","2011","1154","0","4","0"
"NTMD","2012","1043","0","4","0"
"NTMD","2013","976","0","4","0"
"NTMD","2014","959","0","4","0"
"NTMD","2015","913","0","5","0"
"NTMD","2016","931","0","5","0"
"NTMD","2017","935","0","6","0"
"NTMD","2018","951","0","5","0"
"NTMD","2019","910","0","4","0"
"NTMN","2003","363","0","4","0"
"NTMN","2004","686","0","4","0"
"NTMN","2005","757","0","4","0"
"NTMN","2006","718","0","4","0"
"NTMN","2007","737","0","4","0"
"NTMN","2008","680","0","5","0"
"NTMN","2009","676","0","6","0"
"NTMN","2010","644","0","4","0"
"NTMN","2011","731","0","4","0"
"NTMN","2012","704","0","4","0"
"NTMN","2013","669","0","4","0"
"NTMN","2014","639","0","5","0"
"NTMN","2015","646","0","5","0"
"NTMN","2016","660","0","4","0"
"NTMN","2017","634","0","7","0"
"NTMN","2018","648","0","6","0"
"NTMN","2019","628","0","4","0"
"NTMP","2003","91","0","2","0"
"NTMP","2004","433","0","2","0"
"NTMP","2005","479","0","2","0"
"NTMP","2006","550","0","3","0"
"NTMP","2007","540","0","3","0"
"NTMP","2008","555","0","3","0"
"NTMP","2009","539","0","3","0"
"NTMP","2010","531","0","3","0"
"NTMP","2011","610","0","3","0"
"NTMP","2012","555","0","3","0"
"NTMP","2013","530","0","3","0"
"NTMP","2014","521","0","3","0"
"NTMP","2015","458","0","3","0"
"NTMP","2016","478","0","3","0"
"NTMP","2017","447","0","3","0"
"NTMP","2018","450","0","3","0"
"NTMP","2019","427","0","3","0"
"NTMU","2003","87","0","3","0"
"NTMU","2004","302","0","3","0"
"NTMU","2005","303","0","3","0"
"NTMU","2006","312","0","3","0"
"NTMU","2007","364","0","3","0"
"NTMU","2008","308","0","3","0"
"NTMU","2009","345","0","3","0"
"NTMU","2010","370","0","3","0"
"NTMU","2011","442","0","3","0"
"NTMU","2012","390","0","3","0"
"NTMU","2013","373","0","3","0"
"NTMU","2014","372","0","3","0"
"NTMU","2015","302","0","3","0"
"NTMU","2016","308","0","3","0"
"NTMU","2017","308","0","3","0"
"NTMU","2018","307","0","3","0"
"NTMU","2019","300","0","3","0"
"NTTB","2003","3101","0","5","0"
"NTTB","2004","3160","0","5","0"
"NTTB","2005","3433","0","5","0"
"NTTB","2006","3780","0","6","0"
"NTTB","2007","4011","0","6","0"
"NTTB","2008","3770","0","7","0"
"NTTB","2009","3141","0","7","0"
"NTTB","2010","2967","0","7","0"
"NTTB","2011","3011","0","7","0"
"NTTB","2012","3072","0","7","0"
"NTTB","2013","2960","0","7","0"
"NTTB","2014","2998","0","7","0"
"NTTB","2015","2995","0","8","0"
"NTTB","2016","3181","0","7","0"
"NTTB","2017","3207","1","7","1"
"NTTB","2018","3374","0","7","0"
"NTTB","2019","3707","0","8","0"
"NTTG","2003","1430","0","6","0"
"NTTG","2004","1473","0","6","0"
"NTTG","2005","1496","0","6","0"
"NTTG","2006","1485","0","6","0"
"NTTG","2007","1537","0","12","0"
"NTTG","2008","1531","0","13","0"
"NTTG","2009","1485","0","9","0"
"NTTG","2010","1372","0","9","0"
"NTTG","2011","1282","0","10","0"
"NTTG","2012","1308","0","9","0"
"NTTG","2013","1136","0","10","0"
"NTTG","2014","1086","0","11","0"
"NTTG","2015","1042","0","12","0"
"NTTG","2016","1071","0","11","0"
"NTTG","2017","1069","0","11","0"
"NTTG","2018","1083","0","10","0"
"NTTG","2019","1113","0","10","0"
"NTTH","2003","2358","0","4","0"
"NTTH","2004","2281","0","4","0"
"NTTH","2005","2199","0","4","0"
"NTTH","2006","2178","0","4","0"
"NTTH","2007","2200","0","5","0"
"NTTH","2008","2197","0","4","0"
"NTTH","2009","2124","0","4","0"
"NTTH","2010","2062","0","4","0"
"NTTH","2011","2006","0","4","0"
"NTTH","2012","1675","0","4","0"
"NTTH","2013","1559","0","4","0"
"NTTH","2014","1577","0","4","0"
"NTTH","2015","1569","0","4","0"
"NTTH","2016","1568","0","5","0"
"NTTH","2017","1608","0","4","0"
"NTTH","2018","1649","0","5","0"
"NTTH","2019","1636","0","4","0"
"NTTM","2003","7001","0","4","0"
"NTTM","2004","7172","0","4","0"
"NTTM","2005","8374","0","4","0"
"NTTM","2006","7963","0","4","0"
"NTTM","2007","7933","0","4","0"
"NTTM","2008","6251","0","5","0"
"NTTM","2009","5973","0","5","0"
"NTTM","2010","4517","0","5","0"
"NTTM","2011","1715","0","4","0"
"NTTM","2012","1404","0","4","0"
"NTTM","2013","1380","0","4","0"
"NTTM","2014","1328","0","4","0"
"NTTM","2015","1276","0","4","0"
"NTTM","2016","1261","0","5","0"
"NTTM","2017","1238","0","4","0"
"NTTM","2018","1235","0","4","0"
"NTTM","2019","1233","0","4","0"
"NTTO","2003","193","0","2","0"
"NTTO","2004","209","0","2","0"
"NTTO","2005","208","0","3","0"
"NTTO","2006","223","0","4","0"
"NTTO","2007","217","0","6","0"
"NTTO","2008","224","0","9","0"
"NTTO","2009","330","0","5","0"
"NTTO","2010","331","0","5","0"
"NTTO","2011","334","0","12","0"
"NTTO","2012","316","0","13","0"
"NTTO","2013","345","0","14","0"
"NTTO","2014","354","0","15","0"
"NTTO","2015","311","0","15","0"
"NTTO","2016","331","0","14","0"
"NTTO","2017","362","0","13","0"
"NTTO","2018","362","0","15","0"
"NTTO","2019","306","0","12","0"
"NTTP","2003","237","0","2","0"
"NTTP","2004","239","0","2","0"
"NTTP","2005","241","0","2","0"
"NTTP","2006","282","0","3","0"
"NTTP","2007","319","0","3","0"
"NTTP","2008","314","0","3","0"
"NTTP","2009","314","0","3","0"
"NTTP","2010","323","0","3","0"
"NTTP","2011","324","0","3","0"
"NTTP","2012","375","0","3","0"
"NTTP","2013","384","0","4","0"
"NTTP","2014","398","0","3","0"
"NTTP","2015","391","0","3","0"
"NTTP","2016","391","0","4","0"
"NTTP","2017","401","0","3","0"
"NTTP","2018","441","0","4","0"
"NTTP","2019","391","0","3","0"
"NTTR","2003","2439","0","4","0"
"NTTR","2004","2485","0","4","0"
"NTTR","2005","2574","0","4","0"
"NTTR","2006","2675","0","4","0"
"NTTR","2007","2787","0","4","0"
"NTTR","2008","2735","0","5","0"
"NTTR","2009","2595","0","4","0"
"NTTR","2010","2592","0","5","0"
"NTTR","2011","2581","0","5","0"
"NTTR","2012","2669","0","6","0"
"NTTR","2013","2675","0","6","0"
"NTTR","2014","2611","0","5","0"
"NTTR","2015","2570","0","5","0"
"NTTR","2016","2630","0","4","0"
"NTTR","2017","2662","0","4","0"
"NTTR","2018","2714","0","6","0"
"NTTR","2019","2785","0","4","0"
"NTUV","2008","31","0","1","0"
"NTUV","2009","52","0","1","0"
"NTUV","2010","51","0","1","0"
"NTUV","2011","50","0","1","0"
"NTUV","2012","44","0","2","0"
"NTUV","2013","49","0","2","0"
"NTUV","2014","45","0","2","0"
"NTUV","2015","36","0","2","0"
"NTUV","2016","41","0","2","0"
"NTUV","2017","41","0","2","0"
"NTUV","2018","41","0","1","0"
"NTUV","2019","37","0","1","0"
"NVSA","2003","152","0","4","0"
"NVSA","2004","126","0","3","0"
"NVSA","2005","104","0","2","0"
"NVSA","2006","140","0","5","0"
"NVSA","2007","161","0","3","0"
"NVSA","2008","158","0","3","0"
"NVSA","2009","200","0","3","0"
"NVSA","2010","219","0","4","0"
"NVSA","2011","158","0","4","0"
"NVSA","2012","161","0","4","0"
"NVSA","2013","174","0","4","0"
"NVSA","2014","155","0","4","0"
"NVSA","2015","122","0","4","0"
"NVSA","2016","111","0","4","0"
"NVSA","2017","162","0","3","0"
"NVSA","2018","162","0","4","0"
"NVSA","2019","155","0","3","0"
"NVSC","2003","266","0","3","0"
"NVSC","2004","200","0","2","0"
"NVSC","2005","169","0","3","0"
"NVSC","2006","278","0","7","0"
"NVSC","2007","270","0","4","0"
"NVSC","2008","261","0","4","0"
"NVSC","2009","282","0","5","0"
"NVSC","2010","236","0","4","0"
"NVSC","2011","308","0","4","0"
"NVSC","2012","258","0","4","0"
"NVSC","2013","285","0","4","0"
"NVSC","2014","245","0","4","0"
"NVSC","2015","229","0","4","0"
"NVSC","2016","253","0","4","0"
"NVSC","2017","281","0","3","0"
"NVSC","2018","265","0","3","0"
"NVSC","2019","262","0","3","0"
"NVSD","2003","74","0","1","0"
"NVSD","2004","53","0","1","0"
"NVSD","2005","52","0","1","0"
"NVSD","2006","69","0","3","0"
"NVSD","2007","52","0","1","0"
"NVSD","2008","52","0","1","0"
"NVSD","2009","85","0","3","0"
"NVSD","2010","105","0","4","0"
"NVSD","2011","104","0","2","0"
"NVSD","2012","107","0","3","0"
"NVSD","2013","108","0","4","0"
"NVSD","2014","153","0","4","0"
"NVSD","2015","94","0","4","0"
"NVSD","2016","99","0","3","0"
"NVSD","2017","109","0","4","0"
"NVSD","2018","110","0","4","0"
"NVSD","2019","104","0","3","0"
"NVSE","2003","130","0","3","0"
"NVSE","2004","113","0","2","0"
"NVSE","2005","156","0","2","0"
"NVSE","2006","207","0","4","0"
"NVSE","2007","158","0","2","0"
"NVSE","2008","157","0","2","0"
"NVSE","2009","163","0","2","0"
"NVSE","2010","158","0","2","0"
"NVSE","2011","156","0","2","0"
"NVSE","2012","171","0","2","0"
"NVSE","2013","140","0","2","0"
"NVSE","2014","151","0","3","0"
"NVSE","2015","104","0","4","0"
"NVSE","2016","92","0","2","0"
"NVSE","2017","109","0","2","0"
"NVSE","2018","105","0","3","0"
"NVSE","2019","152","0","3","0"
"NVSF","2003","296","0","4","0"
"NVSF","2004","251","0","3","0"
"NVSF","2005","221","0","3","0"
"NVSF","2006","341","0","7","0"
"NVSF","2007","215","0","5","0"
"NVSF","2008","213","0","5","0"
"NVSF","2009","207","0","4","0"
"NVSF","2010","226","0","5","0"
"NVSF","2011","287","0","5","0"
"NVSF","2012","289","0","6","0"
"NVSF","2013","324","0","6","0"
"NVSF","2014","162","0","5","0"
"NVSF","2015","180","0","5","0"
"NVSF","2016","187","0","4","0"
"NVSF","2017","226","0","4","0"
"NVSF","2018","219","0","4","0"
"NVSF","2019","208","0","4","0"
"NVSG","2003","631","0","7","0"
"NVSG","2004","513","0","7","0"
"NVSG","2005","428","0","6","0"
"NVSG","2006","633","0","12","0"
"NVSG","2007","642","0","6","0"
"NVSG","2008","681","0","6","0"
"NVSG","2009","557","0","6","0"
"NVSG","2010","366","0","5","0"
"NVSG","2011","384","0","6","0"
"NVSG","2012","386","0","6","0"
"NVSG","2013","495","0","5","0"
"NVSG","2014","365","0","6","0"
"NVSG","2015","325","0","5","0"
"NVSG","2016","341","0","5","0"
"NVSG","2017","395","0","6","0"
"NVSG","2018","201","0","4","0"
"NVSH","2003","400","0","2","0"
"NVSH","2004","348","0","3","0"
"NVSH","2005","194","0","4","0"
"NVSH","2006","281","0","8","0"
"NVSH","2007","264","0","5","0"
"NVSH","2008","261","0","5","0"
"NVSH","2009","207","0","5","0"
"NVSH","2010","157","0","6","0"
"NVSH","2011","107","0","4","0"
"NVSH","2012","112","0","3","0"
"NVSH","2013","139","0","3","0"
"NVSH","2014","115","0","3","0"
"NVSH","2015","128","0","3","0"
"NVSH","2016","149","0","3","0"
"NVSH","2017","114","0","2","0"
"NVSH","2018","134","0","3","0"
"NVSH","2019","182","0","2","0"
"NVSI","2003","166","0","3","0"
"NVSI","2004","208","0","2","0"
"NVSI","2005","208","0","2","0"
"NVSI","2006","274","0","6","0"
"NVSI","2007","157","0","2","0"
"NVSI","2008","158","0","2","0"
"NVSI","2009","152","0","2","0"
"NVSI","2010","105","0","3","0"
"NVSI","2011","103","0","2","0"
"NVSI","2012","134","0","3","0"
"NVSI","2013","138","0","2","0"
"NVSI","2014","109","0","4","0"
"NVSI","2015","103","0","3","0"
"NVSI","2016","102","0","2","0"
"NVSI","2017","109","0","3","0"
"NVSI","2018","110","0","3","0"
"NVSI","2019","105","0","2","0"
"NVSL","2003","156","0","3","0"
"NVSL","2004","166","0","2","0"
"NVSL","2005","104","0","2","0"
"NVSL","2006","138","0","4","0"
"NVSL","2007","106","0","2","0"
"NVSL","2008","104","0","2","0"
"NVSL","2009","106","0","2","0"
"NVSL","2010","104","0","2","0"
"NVSL","2011","110","0","2","0"
"NVSL","2012","114","0","2","0"
"NVSL","2013","106","0","3","0"
"NVSL","2014","111","0","3","0"
"NVSL","2015","109","0","3","0"
"NVSL","2016","100","0","2","0"
"NVSL","2017","104","0","3","0"
"NVSL","2018","107","0","3","0"
"NVSL","2019","105","0","2","0"
"NVSM","2003","218","0","3","0"
"NVSM","2004","208","0","2","0"
"NVSM","2005","208","0","2","0"
"NVSM","2006","273","0","5","0"
"NVSM","2007","159","0","3","0"
"NVSM","2008","157","0","2","0"
"NVSM","2009","160","0","2","0"
"NVSM","2010","243","0","2","0"
"NVSM","2011","206","0","2","0"
"NVSM","2012","123","0","2","0"
"NVSM","2013","133","0","2","0"
"NVSM","2014","113","0","4","0"
"NVSM","2015","85","0","2","0"
"NVSM","2016","95","0","2","0"
"NVSM","2017","129","0","1","0"
"NVSM","2018","110","0","2","0"
"NVSM","2019","104","0","2","0"
"NVSN","2003","121","0","2","0"
"NVSN","2004","141","0","3","0"
"NVSN","2005","116","0","3","0"
"NVSN","2006","135","0","5","0"
"NVSN","2007","81","0","3","0"
"NVSN","2008","104","0","2","0"
"NVSN","2009","78","0","4","0"
"NVSN","2010","52","0","2","0"
"NVSN","2011","52","0","2","0"
"NVSN","2012","62","0","1","0"
"NVSN","2013","87","0","2","0"
"NVSN","2014","54","0","2","0"
"NVSN","2015","52","0","1","0"
"NVSN","2016","49","0","1","0"
"NVSN","2017","60","0","1","0"
"NVSN","2018","132","0","3","0"
"NVSN","2019","256","0","1","0"
"NVSO","2003","463","0","4","0"
"NVSO","2004","409","0","4","0"
"NVSO","2005","298","0","3","0"
"NVSO","2006","435","0","7","0"
"NVSO","2007","270","0","7","0"
"NVSO","2008","380","0","4","0"
"NVSO","2009","295","0","4","0"
"NVSO","2010","217","0","3","0"
"NVSO","2011","274","0","5","0"
"NVSO","2012","285","0","3","0"
"NVSO","2013","329","0","3","0"
"NVSO","2014","342","0","4","0"
"NVSO","2015","217","0","3","0"
"NVSO","2016","192","0","3","0"
"NVSO","2017","341","0","3","0"
"NVSO","2018","354","0","5","0"
"NVSO","2019","387","0","3","0"
"NVSP","2003","668","0","6","0"
"NVSP","2004","701","0","5","0"
"NVSP","2005","651","0","5","0"
"NVSP","2006","892","0","11","0"
"NVSP","2007","750","0","5","0"
"NVSP","2008","744","0","5","0"
"NVSP","2009","823","0","5","0"
"NVSP","2010","874","0","5","0"
"NVSP","2011","811","0","6","0"
"NVSP","2012","919","0","5","0"
"NVSP","2013","1159","0","7","0"
"NVSP","2014","940","0","7","0"
"NVSP","2015","820","0","7","0"
"NVSP","2016","703","0","6","0"
"NVSP","2017","798","0","5","0"
"NVSP","2018","897","0","6","0"
"NVSP","2019","1129","0","5","0"
"NVSQ","2003","243","0","3","0"
"NVSQ","2004","252","0","2","0"
"NVSQ","2005","221","0","2","0"
"NVSQ","2006","347","0","5","0"
"NVSQ","2007","331","0","3","0"
"NVSQ","2008","363","0","3","0"
"NVSQ","2009","337","0","3","0"
"NVSQ","2010","311","0","3","0"
"NVSQ","2011","221","0","4","0"
"NVSQ","2012","198","0","4","0"
"NVSQ","2013","225","0","4","0"
"NVSQ","2014","218","0","4","0"
"NVSQ","2015","192","0","4","0"
"NVSQ","2016","168","0","4","0"
"NVSQ","2017","166","0","4","0"
"NVSQ","2018","168","0","3","0"
"NVSQ","2019","157","0","3","0"
"NVSR","2003","78","0","2","0"
"NVSR","2004","55","0","3","0"
"NVSR","2005","65","0","2","0"
"NVSR","2006","135","0","4","0"
"NVSR","2007","54","0","3","0"
"NVSR","2008","52","0","1","0"
"NVSR","2009","52","0","3","0"
"NVSR","2010","50","0","1","0"
"NVSR","2011","14","0","1","0"
"NVSR","2012","4","0","1","0"
"NVSS","2003","1978","0","11","0"
"NVSS","2004","1671","0","9","0"
"NVSS","2005","1471","0","10","0"
"NVSS","2006","2161","30","17","3"
"NVSS","2007","2342","137","13","4"
"NVSS","2008","2394","52","9","1"
"NVSS","2009","2267","52","9","1"
"NVSS","2010","1892","44","11","1"
"NVSS","2011","1973","48","13","1"
"NVSS","2012","2148","53","14","1"
"NVSS","2013","2700","50","14","3"
"NVSS","2014","2158","54","13","2"
"NVSS","2015","1927","52","12","1"
"NVSS","2016","1752","54","12","2"
"NVSS","2017","2150","53","15","2"
"NVSS","2018","2328","57","16","2"
"NVSS","2019","2128","55","9","1"
"NVST","2003","131","0","3","0"
"NVST","2004","113","0","3","0"
"NVST","2005","156","0","3","0"
"NVST","2006","207","0","6","0"
"NVST","2007","157","0","3","0"
"NVST","2008","157","0","2","0"
"NVST","2009","187","0","2","0"
"NVST","2010","152","0","2","0"
"NVST","2011","161","0","1","0"
"NVST","2012","202","0","1","0"
"NVST","2013","179","0","1","0"
"NVST","2014","106","0","2","0"
"NVST","2015","110","0","2","0"
"NVST","2016","89","0","2","0"
"NVST","2017","109","0","2","0"
