slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
bhr-vor-dme-ob,BHR,BAHRAIN VOR/DME,VOR-DME,ENROUTE,111800,55X,1079000,1016000,0,2.000,,,130,26.258313889,50.655327778,33,OB,,,BH
bhs-dme-ils-lq-lqsa,BHS,SARAJEVO DME-ILS,DME-ILS,TERMINAL,110700,44X,1068000,1005000,0,,,,25,43.829422222,18.321800000,1706,LQ,LQSA,,BA
bhs-gs-lq-lqsa,BHS,GS 11,GS,TERMINAL,110700,,,,,,117.453,3.20,18,43.829422222,18.321800000,1706,LQ,LQSA,11,BA
bhs-ils-i-lq-lqsa,BHS,ILS 11,ILS-I,TERMINAL,110700,,,,,,117.453,,18,43.818452778,18.347822222,1706,LQ,LQSA,11,BA
bhs-vor-dme-zu,BHS,BAIHESI VOR/DME,VOR-DME,ENROUTE,117900,126X,1150000,1213000,0,-2.000,,,130,30.511666667,104.200000000,1624,ZU,,,CN
bhu-vor-dme-va,BHU,BHUJ VOR/DME,VOR-DME,ENROUTE,112600,73X,1097000,1160000,0,0,,,130,23.280244444,69.665758333,285,VA,,,IN
bhx-ndb-eg,BHX,BIRMINGHAM NDB,NDB,ENROUTE,406,,,,,,,,15,52.454547222,-1.752386111,,EG,,,GB
bhy-vor-dme-zg,BHY,NANKANG VOR/DME,VOR-DME,ENROUTE,117100,118X,1142000,1205000,0,-2.000,,,130,21.586666667,109.431666667,115,ZG,,,CN
bhz-vor-dme-sb,BHZ,BELO HORIZONTE VOR/DME,VOR-DME,ENROUTE,117700,124X,1148000,1211000,0,-22.000,,,150,-19.835769444,-44.003561111,2893,SB,,,BR
bi-dme-ils-da-daub,BI,MOHAMED KHIDER DME-ILS,DME-ILS,TERMINAL,110900,46X,1070000,1007000,0,,,,25,34.785833333,5.746944444,246,DA,DAUB,,DZ
bi-dme-ils-lf-lfob,BI,TILLE DME-ILS,DME-ILS,TERMINAL,109950,36Y,1060000,1123000,0,,,,25,49.446555556,2.127944444,351,LF,LFOB,,FR
bi-dme-ils-wb-wbsb,BI,BRUNEI INTL DME-ILS,DME-ILS,TERMINAL,109700,34X,1058000,995000,0,,,,25,4.956388889,114.934166667,73,WB,WBSB,,BN
bi-gs-da-daub,BI,GS 31,GS,TERMINAL,110900,,,,,,309.664,3.00,18,34.785833333,5.746944444,246,DA,DAUB,31,DZ
bi-gs-lf-lfob,BI,GS 30,GS,TERMINAL,109950,,,,,,303.744,3.00,18,49.446555556,2.127944444,301,LF,LFOB,30,FR
bi-gs-wb-wbsb,BI,GS 21,GS,TERMINAL,109700,,,,,,211.482,3.00,18,4.955555556,114.937500000,73,WB,WBSB,21,BN
bi-ils-i-da-daub,BI,ILS 31,ILS-I,TERMINAL,110900,,,,,,309.664,,18,34.803333333,5.723333333,246,DA,DAUB,31,DZ
bi-ils-i-lf-lfob,BI,ILS 30,ILS-I,TERMINAL,109950,,,,,,303.744,,18,49.459527778,2.101055556,301,LF,LFOB,30,FR
bi-ils-i-wb-wbsb,BI,ILS 21,ILS-I,TERMINAL,109700,,,,,,211.482,,18,4.927500000,114.917777778,73,WB,WBSB,21,BN
bi-ndb-fv,BI,CHIREDZI NDB,NDB,ENROUTE,233,,,,,,,,25,-20.997583333,31.565111111,,FV,,,ZW
bi-ndb-uk-ukbb,BI,BORYSPIL (KYIV) NDB,NDB,TERMINAL,310,,,,,,,,15,50.397444444,30.909111111,,UK,UKBB,,UA
bi-ndb-un,BI,DUDINKA NDB,NDB,ENROUTE,700,,,,,,,,50,69.408888889,86.216944444,,UN,,,RU
bia-ndb-eg,BIA,BOURNEMOUTH NDB,NDB,ENROUTE,339,,,,,,,,15,50.777672222,-1.842486111,,EG,,,GB
bia-vor-dme-vo,BIA,BENGALURU VOR/DME,VOR-DME,ENROUTE,116800,115X,1139000,1202000,0,-2.000,,,130,13.206766667,77.732191667,2916,VO,,,IN
bib-vor-dme-vo,BIB,BENGALURU VOR/DME,VOR-DME,ENROUTE,114500,92X,1116000,1179000,0,-2.000,,,130,13.400805556,77.915530556,2979,VO,,,IN
bib-vortac-k5,BIB,BIBLE GROVE VORTAC,VORTAC,ENROUTE,109000,27X,1051000,988000,0,3.000,,,40,38.920344444,-88.481805556,535,K5,,,US
bie-vor-k3,BIE,BEATRICE VOR,VOR,ENROUTE,110600,,,,,7.000,,,25,40.301427778,-96.754644444,0,K3,,,US
big-vor-dme-eg,BIG,BIGGIN VOR/DME,VOR-DME,ENROUTE,115100,98X,1122000,1185000,0,0,,,130,51.330875000,0.034811111,590,EG,,,GB
big-vor-dme-lt,BIG,BIGA VOR/DME,VOR-DME,ENROUTE,116900,116X,1140000,1203000,0,5.000,,,130,40.284388889,27.365527778,417,LT,,,TR
big-vortac-pa,BIG,BIG DELTA VORTAC,VORTAC,ENROUTE,114900,96X,1120000,1183000,0,23.000,,,130,64.004461111,-145.717247222,1230,PA,,,US
bih-vor-dme-k2,BIH,BISHOP VOR/DME,VOR-DME,ENROUTE,109600,33X,1057000,994000,0,15.000,,,25,37.376950000,-118.366527778,4117,K2,,,US
bik-vor-dme-dn,BIK,BIRNIN KEBBI VOR/DME,VOR-DME,ENROUTE,112200,59X,1083000,1020000,0,-1.000,,,130,12.490916667,4.390111111,779,DN,,,NG
bik-vor-dme-wa,BIK,BIAK VOR/DME,VOR-DME,ENROUTE,112500,72X,1096000,1159000,0,2.000,,,130,-1.182461111,136.086150000,50,WA,,,ID
bil-dme-ils-ek-ekbi,BIL,BILLUND DME-ILS,DME-ILS,TERMINAL,109750,34Y,1058000,1121000,0,,,,25,55.741316667,9.139119444,237,EK,EKBI,,DK
bil-dme-ils-he-heba,BIL,BORG EL ARAB INTL DME-ILS,DME-ILS,TERMINAL,111300,50X,1074000,1011000,0,,,,25,30.907333333,29.703722222,182,HE,HEBA,,EG
bil-dme-ils-ol-olba,BIL,BEIRUT DME-ILS,DME-ILS,TERMINAL,109500,32X,1056000,993000,0,,,,25,33.835202778,35.488738889,89,OL,OLBA,,LB
bil-gs-ek-ekbi,BIL,GS 09,GS,TERMINAL,109750,,,,,,086.872,3.00,18,55.741316667,9.139119444,214,EK,EKBI,09,DK
bil-gs-he-heba,BIL,GS 32L,GS,TERMINAL,111300,,,,,,322.990,3.00,18,30.907333333,29.703722222,182,HE,HEBA,32L,EG
bil-gs-ol-olba,BIL,GS 17,GS,TERMINAL,109500,,,,,,176.940,3.00,18,33.835216667,35.488844444,66,OL,OLBA,17,LB
bil-ils-i-he-heba,BIL,ILS 32L,ILS-I,TERMINAL,111300,,,,,,322.990,,18,30.932555556,29.683166667,182,HE,HEBA,32L,EG
bil-ils-i-ol-olba,BIL,ILS 17,ILS-I,TERMINAL,109500,,,,,,176.940,,18,33.807200000,35.488980556,66,OL,OLBA,17,LB
bil-ils-iii-ek-ekbi,BIL,ILS 09,ILS-III,TERMINAL,109750,,,,,,86.872,,18,55.741366667,9.185847222,214,EK,EKBI,09,DK
bil-vortac-k1,BIL,BILLINGS VORTAC,VORTAC,ENROUTE,114500,92X,1116000,1179000,0,14.000,,,130,45.808558333,-108.624647222,3811,K1,,,US
bio-ndb-sa,BIO,EL TURBIO NDB,NDB,ENROUTE,205,,,,,,,,50,-51.610000000,-72.221388889,,SA,,,AR
bis-vor-dme-da,BIS,BISKRA VOR/DME,VOR-DME,ENROUTE,115000,97X,1121000,1184000,0,1.000,,,130,34.775950000,5.763616667,289,DA,,,DZ
bis-vor-dme-gg,BIS,BISSAU VOR/DME,VOR-DME,ENROUTE,114300,90X,1114000,1177000,0,-8.000,,,130,11.920636111,-15.644841667,79,GG,,,GW
bis-vor-dme-k3,BIS,BISMARCK VOR/DME,VOR-DME,ENROUTE,116500,112X,1136000,1199000,0,12.000,,,40,46.761761111,-100.665408333,1854,K3,,,US
bix-tacan-k7,BIX,KEESLER (BILOXI) TACAN,TACAN,ENROUTE,111800,55X,1079000,1016000,0,-2.000,,,25,30.407086111,-88.929713889,10,K7,,,US
biz-vor-dme-dt,BIZ,BIZERTE VOR/DME,VOR-DME,ENROUTE,114200,89X,1113000,1176000,0,2.000,,,130,37.237055556,9.766333333,200,DT,,,TN
bj-dme-ils-da-daae,BJ,SOUMMAM-ABANE RAMDANE DME-ILS,DME-ILS,TERMINAL,110500,42X,1066000,1003000,0,,,,25,36.712411111,5.079791667,57,DA,DAAE,,DZ
bj-dme-ils-lp-lpbj,BJ,BEJA AB DME-ILS,DME-ILS,TERMINAL,110300,40X,1064000,1001000,0.200,,,,25,38.091611111,-7.932666667,620,LP,LPBJ,,PT
bj-dme-uu,BJ,BELY DME,DME,ENROUTE,114200,89X,1113000,1176000,0,,,,40,55.854166667,32.938888889,787,UU,,,RU
bj-gs-da-daae,BJ,GS 26,GS,TERMINAL,110500,,,,,,261.749,3.00,18,36.712411111,5.079791667,57,DA,DAAE,26,DZ
bj-gs-hb-hbba,BJ,GS 17,GS,TERMINAL,110100,,,,,,171.091,3.20,18,-3.311063889,29.314936111,2582,HB,HBBA,17,BI
bj-gs-lp-lpbj,BJ,GS 19R,GS,TERMINAL,110300,,,,,,185.909,3.00,18,38.091611111,-7.932666667,620,LP,LPBJ,19R,PT
bj-ils-i-da-daae,BJ,ILS 26,ILS-I,TERMINAL,110500,,,,,,261.749,,18,36.710077778,5.053713889,57,DA,DAAE,26,DZ
bj-ils-i-hb-hbba,BJ,ILS 17,ILS-I,TERMINAL,110100,,,,,,171.091,,18,-3.342580556,29.321436111,2582,HB,HBBA,17,BI
bj-ils-i-lp-lpbj,BJ,ILS 19R,ILS-I,TERMINAL,110300,,,,,,185.909,,18,38.059500000,-7.934944444,620,LP,LPBJ,19R,PT
bj-vor-dme-gb,BJ,BANJUL VOR/DME,VOR-DME,ENROUTE,112900,76X,1100000,1163000,0,-10.000,,,130,13.338133333,-16.655500000,120,GB,,,GM
bja-ndb-da,BJA,BEJAIA NDB,NDB,ENROUTE,423,,,,,,,,50,36.715416667,5.076666667,,DA,,,DZ
bja-ndb-lp,BJA,BEJA NDB,NDB,ENROUTE,376,,,,,,,,75,38.159250000,-7.921722222,,LP,,,PT
bja-tacan-k6,BJA,BURLINGTON TACAN,TACAN,ENROUTE,112400,71X,1095000,1158000,0,-15.000,,,40,44.476933333,-73.156763889,309,K6,,,US
bja-vor-dme-da,BJA,BEJAIA VOR/DME,VOR-DME,ENROUTE,113000,77X,1101000,1164000,0,1.000,,,40,36.714569444,5.080397222,36,DA,,,DZ
bja-vor-dme-hb,BJA,BUJUMBURA VOR/DME,VOR-DME,ENROUTE,112300,70X,1094000,1157000,0,-3.000,,,130,-3.346338889,29.322025000,2605,HB,,,BI
bjb-vor-k5,BJB,WEST BEND VOR,VOR,ENROUTE,109800,,,,,-1.000,,,25,43.421980556,-88.125188889,0,K5,,,US
bjc-vor-dme-k2,BJC,JEFFCO (DENVER) VOR/DME,VOR-DME,ENROUTE,115400,101X,1125000,1188000,0,11.000,,,130,39.913038889,-105.138986111,5737,K2,,,US
bjd-vor-dme-oi,BJD,BIRJAND VOR/DME,VOR-DME,ENROUTE,113500,82X,1106000,1169000,0,3.000,,,130,32.972416667,59.200138889,5041,OI,,,IR
bjo-ndb-en,BJO,BJORNOYA NDB,NDB,ENROUTE,316,,,,,,,,50,74.501938889,19.086161111,,EN,,,SJ
bjt-ndb-k7,BJT,BULLDOG (ATHENS) NDB,NDB,ENROUTE,221,,,,,,,,25,33.951377778,-83.219586111,,K7,,,US
bjw-vor-dme-wa,BJW,SOA VOR/DME,VOR-DME,ENROUTE,113500,82X,1106000,1169000,0,1.000,,,125,-8.704388889,121.046972222,1523,WA,,,ID
bjx-vor-dme-mm,BJX,LEON VOR/DME,VOR-DME,ENROUTE,115800,105X,1129000,1192000,0,6.000,,,150,20.997558333,-101.482588889,5906,MM,,,MX
bk-dme-ils-en-enna,BK,BANAK DME-ILS,DME-ILS,TERMINAL,109350,30Y,1054000,1117000,0,,,,25,70.072252778,24.976941667,55,EN,ENNA,,NO
bk-loc-en-enna,BK,ILS 16,LOC,TERMINAL,109350,,,,,,175.430,,18,70.054550000,24.976833333,0,EN,ENNA,16,NO
bk-ndb-cy,BK,BAKER LAKE NDB,NDB,ENROUTE,224,,,,,,,,75,64.314730556,-96.064741667,,CY,,,CA
bk-ndb-k3-kbkx,BK,CHRLZ (BROOKINGS) NDB,NDB,TERMINAL,335,,,,,,,,25,44.354527778,-96.946816667,,K3,KBKX,,US
bk-ndb-uc,BK,MANAS (BISHKEK) NDB,NDB,ENROUTE,975,,,,,,,,50,43.070827778,74.551075000,,UC,,,KG
bk-ndb-un-unkl,BK,KRASNOYARSK NDB,NDB,TERMINAL,334,,,,,,,,25,56.151555556,92.584027778,,UN,UNKL,,RU
bk-ndb-us-uspp,BK,BOLSHOE SAVINO (PERM) NDB,NDB,TERMINAL,705,,,,,,,,25,57.878638889,55.951888889,,US,USPP,,RU
bk-ndb-vl,BK,LUANG PHABANG NDB,NDB,ENROUTE,390,,,,,,,,50,19.866111111,102.108888889,,VL,,,LA
bk-ndb-wa-wagm,BK,SANGGU (BUNTOK) NDB,NDB,TERMINAL,217,,,,,,,,50,-1.669027778,114.897000000,,WA,WAGM,,ID
bk-ndb-ym,BK,BANKSTOWN (SYDNEY) NDB,NDB,ENROUTE,416,,,,,,,,50,-33.928327778,150.988505556,,YM,,,AU
bk-ndb-zs,BK,LISHE NDB,NDB,ENROUTE,227,,,,,,,,50,29.896227778,121.334508333,,ZS,,,CN
bka-vortac-pa,BKA,BIORKA ISLAND (SITKA) VORTAC,VORTAC,ENROUTE,113800,85X,1109000,1172000,0,20.000,,,130,56.859408333,-135.551311111,260,PA,,,US
bkd-vor-dme-ed,BKD,BRUENKENDORF VOR/DME,VOR-DME,ENROUTE,117700,124X,1148000,1211000,0,2.000,,,130,53.034525000,11.546216667,83,ED,,,DE
bke-ndb-ym,BKE,BOURKE NDB,NDB,ENROUTE,389,,,,,,,,50,-30.043458333,145.949319444,,YM,,,AU
bke-vor-dme-k1,BKE,BAKER CITY VOR/DME,VOR-DME,ENROUTE,115300,100X,1124000,1187000,0,20.000,,,130,44.840600000,-117.807869444,3380,K1,,,US
bkf-tacan-k2,BKF,BUCKLEY (AURORA) TACAN,TACAN,ENROUTE,109600,33X,1057000,994000,0,8.000,,,40,39.707386111,-104.752386111,5593,K2,,,US
bkk-vor-dme-vt,BKK,BANGKOK VOR/DME,VOR-DME,ENROUTE,117700,124X,1148000,1211000,0,-1.000,,,150,13.893555556,100.596194444,54,VT,,,TH
bkl-vor-dme-wi,BKL,BENGKULU VOR/DME,VOR-DME,ENROUTE,114300,90X,1114000,1177000,0,0,,,125,-3.864750000,102.342850000,50,WI,,,ID
bkn-dme-ils-eh-ehbk,BKN,MAASTRICHT-AACHEN DME-ILS,DME-ILS,TERMINAL,111550,52Y,1076000,1139000,0,,,,25,50.922397222,5.779775000,400,EH,EHBK,,NL
bkn-gs-eh-ehbk,BKN,GS 21,GS,TERMINAL,111550,,,,,,212.567,3.00,18,50.917252778,5.773636111,419,EH,EHBK,21,NL
bkn-ils-iii-eh-ehbk,BKN,ILS 21,ILS-III,TERMINAL,111550,,,,,,212.567,,18,50.899094444,5.757272222,419,EH,EHBK,21,NL
bko-vor-dme-ga,BKO,BAMAKO VOR/DME,VOR-DME,ENROUTE,113700,84X,1108000,1171000,0,-4.000,,,130,12.546611111,-7.929694444,1280,GA,,,ML
bks-vor-dme-lh,BKS,BEKES VOR/DME,VOR-DME,ENROUTE,115800,105X,1129000,1192000,0,4.000,,,130,46.799972222,21.073888889,302,LH,,,HU
bkt-ndb-k6,BKT,BLACKSTONE NDB,NDB,ENROUTE,326,,,,,,,,25,37.127427778,-78.044544444,,K6,,,US
bku-dme-ug,BKU,BAKURIANI DME,DME,ENROUTE,110600,43X,1067000,1004000,0,,,,130,41.694722222,43.543333333,9000,UG,,,GE
bkv-ndb-fz,BKV,BUKAVU NDB,NDB,ENROUTE,514,,,,,,,,50,-2.316144444,28.811791667,,FZ,,,CD
bkw-vor-dme-k6,BKW,BECKLEY VOR/DME,VOR-DME,ENROUTE,117700,124X,1148000,1211000,0,-6.000,,,130,37.780300000,-81.123455556,2517,K6,,,US
bky-vor-dme-di,BKY,BOUAKE VOR/DME,VOR-DME,ENROUTE,115100,98X,1122000,1185000,0,-5.000,,,130,7.747288889,-5.074941667,1280,DI,,,CI
bky-vor-dme-eg,BKY,BARKWAY VOR/DME,VOR-DME,ENROUTE,116250,109Y,1133000,1070000,0,0,,,130,51.989769444,0.061908333,486,EG,,,GB
bkz-dme-ils-eh-ehbk,BKZ,MAASTRICHT-AACHEN DME-ILS,DME-ILS,TERMINAL,111550,52Y,1076000,1139000,0,,,,25,50.922397222,5.779775000,400,EH,EHBK,,NL
bkz-gs-eh-ehbk,BKZ,GS 03,GS,TERMINAL,111550,,,,,,032.567,3.00,18,50.904838889,5.761063889,366,EH,EHBK,03,NL
bkz-ils-i-eh-ehbk,BKZ,ILS 03,ILS-I,TERMINAL,111550,,,,,,32.567,,18,50.922058333,5.780530556,366,EH,EHBK,03,NL
bkz-vor-dme-lt,BKZ,BEYKOZ VOR/DME,VOR-DME,ENROUTE,117300,120X,1144000,1207000,0,5.000,,,130,41.126972222,29.142888889,1073,LT,,,TR
bl-dme-ils-en-enbl,BL,BRINGELAND DME-ILS,DME-ILS,TERMINAL,110700,44X,1068000,1005000,0,,,,25,61.390522222,5.760188889,1090,EN,ENBL,,NO
bl-dme-us,BL,KHOROSHENKOYE DME,DME,ENROUTE,108200,19X,1043000,980000,0,,,,130,53.545555556,50.585277778,591,US,,,RU
bl-loc-en-enbl,BL,ILS 07,LOC,TERMINAL,110700,,,,,,72.640,,18,61.390569444,5.759997222,0,EN,ENBL,07,NO
bl-ndb-bi,BL,BLONDUOS NDB,NDB,ENROUTE,351,,,,,,,,15,65.686111111,-20.292500000,,BI,,,IS
bl-ndb-en,BL,BRINGELAND NDB,NDB,ENROUTE,374,,,,,,,,15,61.389983333,5.760452778,,EN,,,NO
bl-ndb-es-essd,BL,BORLANGE NDB,NDB,TERMINAL,421,,,,,,,,15,60.470361111,15.408305556,,ES,ESSD,,SE
bl-ndb-ha,BL,ADDIS ABEBA NDB,NDB,ENROUTE,352,,,,,,,,25,8.984958333,38.820155556,,HA,,,ET
bl-ndb-nw,BL,ILE ART NDB,NDB,ENROUTE,342,,,,,,,,50,-19.722138889,163.663361111,,NW,,,NC
bl-ndb-sb,BL,SALINOPOLIS NDB,NDB,ENROUTE,315,,,,,,,,50,-0.615350000,-47.357133333,,SB,,,BR
bl-ndb-uh,BL,CHERNYSHEVKA NDB,NDB,ENROUTE,605,,,,,,,,50,44.201111111,133.121111111,,UH,,,RU
bl-ndb-uw-uwkd,BL,KAZAN NDB,NDB,TERMINAL,965,,,,,,,,25,55.592777778,49.313888889,,UW,UWKD,,RU
bl-ndb-vg,BL,BARISHAL NDB,NDB,ENROUTE,368,,,,,,,,50,22.797825000,90.297841667,,VG,,,BD
bl-vor-dme-uu,BL,BELGOROD VOR/DME,VOR-DME,ENROUTE,110000,37X,1061000,998000,0,8.000,,,130,50.636888889,36.608527778,689,UU,,,RU
bla-dme-en,BLA,BLAENGA DME,DME,ENROUTE,115200,99X,1123000,1186000,0,,,,40,60.654955556,11.728811111,2161,EN,,,NO
bla-ndb-li,BLA,BIELLA NDB,NDB,ENROUTE,350,,,,,,,,50,45.462222222,8.123416667,,LI,,,IT
bla-vor-dme-li,BLA,BIELLA VOR/DME,VOR-DME,ENROUTE,116100,108X,1132000,1195000,0,1.000,,,130,45.494222222,8.100583333,922,LI,,,IT
blb-ndb-lf,BLB,BLOIS NDB,NDB,ENROUTE,397,,,,,,,,15,47.673944444,1.202472222,,LF,,,FR
blc-dme-eg,BLC,BLACKBUSHE DME,DME,ENROUTE,116200,109X,1133000,1196000,0,,,,40,51.323400000,-0.844863889,341,EG,,,GB
blc-ndb-ly,BLC,BLACE NDB,NDB,ENROUTE,377,,,,,,,,50,43.246722222,21.362166667,,LY,,,RS
blc-vor-dme-ly,BLC,BLACE VOR/DME,VOR-DME,ENROUTE,116100,108X,1132000,1195000,0,4.000,,,40,43.248694444,21.361638889,1184,LY,,,RS
bld-vortac-k2,BLD,BOULDER CITY VORTAC,VORTAC,ENROUTE,116700,114X,1138000,1201000,0,15.000,,,130,35.995788889,-114.863577778,3642,K2,,,US
ble-dme-ils-le-lebl,BLE,JOSEP TARRADELLAS/EL PRAT DME-ILS,DME-ILS,TERMINAL,110750,44Y,1068000,1131000,0.200,,,,25,41.282444444,2.078194444,30,LE,LEBL,,ES
ble-gs-le-lebl,BLE,GS 07R,GS,TERMINAL,110750,,,,,,065.506,3.00,18,41.282472222,2.078166667,13,LE,LEBL,07R,ES
ble-ils-iii-le-lebl,BLE,ILS 07R,ILS-III,TERMINAL,110750,,,,,,65.506,,18,41.292944444,2.105416667,13,LE,LEBL,07R,ES
blf-vor-dme-k6,BLF,BLUEFIELD VOR/DME,VOR-DME,ENROUTE,110000,37X,1061000,998000,0,-3.000,,,40,37.306441667,-81.194269444,2900,K6,,,US
blg-vor-dme-uh,BLG,BLAGOVESHCHENSK VOR/DME,VOR-DME,ENROUTE,113600,83X,1107000,1170000,0,-12.000,,,130,50.393333333,127.426444444,787,UH,,,RU
blh-vor-dme-ua,BLH,BALKHASH VOR/DME,VOR-DME,ENROUTE,113700,84X,1108000,1171000,0,7.000,,,130,46.883169444,74.983880556,1400,UA,,,KZ
blh-vortac-k2,BLH,BLYTHE VORTAC,VORTAC,ENROUTE,117400,121X,1145000,1208000,0,14.000,,,130,33.596063889,-114.761272222,410,K2,,,US
bli-vor-dme-wa,BLI,BALI (DEN PASAR) VOR/DME,VOR-DME,ENROUTE,116200,109X,1133000,1196000,0,1.000,,,130,-8.750569444,115.163305556,46,WA,,,ID
blk-ndb-eg,BLK,BLACKBUSHE NDB,NDB,ENROUTE,328,,,,,,,,25,51.323288889,-0.844794444,,EG,,,GB
blk-ndb-lq,BLK,BANJA LUKA NDB,NDB,ENROUTE,340,,,,,,,,50,45.095266667,17.257933333,,LQ,,,BA
blm-vor-dme-lf,BLM,BASLE-MULHOUSE VOR/DME,VOR-DME,ENROUTE,117450,121Y,1145000,1082000,0,2.000,,,130,47.632805556,7.499500000,886,LF,,,FR
bln-ndb-ym,BLN,BUSSELTON NDB,NDB,ENROUTE,386,,,,,,,,50,-33.692500000,115.395277778,,YM,,,AU
bln-vor-dme-le,BLN,BAILEN VOR/DME,VOR-DME,ENROUTE,116200,109X,1133000,1196000,0,-1.000,,,130,38.152527778,-3.625000000,1772,LE,,,ES
blo-vor-dme-lb,BLO,BAILOVO VOR/DME,VOR-DME,ENROUTE,117500,122X,1146000,1209000,0,5.000,,,130,42.667222222,23.813888889,3100,LB,,,BG
blt-dme-ils-le-lebl,BLT,JOSEP TARRADELLAS/EL PRAT DME-ILS,DME-ILS,TERMINAL,108750,24Y,1048000,1111000,0.200,,,,25,41.290388889,2.085000000,39,LE,LEBL,,ES
blt-gs-le-lebl,BLT,GS 02,GS,TERMINAL,108750,,,,,,018.922,3.00,18,41.290388889,2.084972222,7,LE,LEBL,02,ES
blt-ils-i-le-lebl,BLT,ILS 02,ILS-I,TERMINAL,108750,,,,,,18.922,,18,41.311111111,2.095500000,7,LE,LEBL,02,ES
blt-vor-dme-fz,BLT,GBADOLITE VOR/DME,VOR-DME,ENROUTE,112100,58X,1082000,1019000,0,2.000,,,130,4.259683333,20.997627778,1499,FZ,,,CD
blt-vor-dme-he,BLT,BALTIM VOR/DME,VOR-DME,ENROUTE,116900,116X,1140000,1203000,0,4.000,,,130,31.528888889,31.122500000,10,HE,,,EG
blu-dme-ils-lf-lfsb,BLU,BASLE-MULHOUSE DME-ILS,DME-ILS,TERMINAL,109350,30Y,1054000,1117000,0,,,,25,47.596388889,7.522222222,880,LF,LFSB,,FR
blu-gs-lf-lfsb,BLU,GS 33,GS,TERMINAL,109350,,,,,,334.869,3.50,18,47.596527778,7.522388889,881,LF,LFSB,33,FR
blu-ils-i-lf-lfsb,BLU,ILS 33,ILS-I,TERMINAL,109350,,,,,,334.869,,18,47.620527778,7.507888889,881,LF,LFSB,33,FR
blu-vor-dme-mn,BLU,BLUEFIELDS VOR/DME,VOR-DME,ENROUTE,116700,114X,1138000,1201000,0,-1.000,,,130,11.994511111,-83.772622222,33,MN,,,NI
blv-vor-dme-le,BLV,BILBAO VOR/DME,VOR-DME,ENROUTE,115900,106X,1130000,1193000,0,-1.000,,,130,43.304388889,-2.935888889,98,LE,,,ES
blv-vortac-fa,BLV,BLOEMFONTEIN VORTAC,VORTAC,ENROUTE,114100,88X,1112000,1175000,0,-22.000,,,130,-29.100661111,26.300641667,4416,FA,,,ZA
blw-dme-ils-le-lebl,BLW,JOSEP TARRADELLAS/EL PRAT DME-ILS,DME-ILS,TERMINAL,111500,52X,1076000,1013000,0.200,,,,25,41.290138889,2.100611111,30,LE,LEBL,,ES
blw-gs-le-lebl,BLW,GS 25L,GS,TERMINAL,111500,,,,,,245.506,3.00,18,41.290138889,2.100611111,13,LE,LEBL,25L,ES
blw-ils-iii-le-lebl,BLW,ILS 25L,ILS-III,TERMINAL,111500,,,,,,245.506,,18,41.281583333,2.072222222,13,LE,LEBL,25L,ES
blz-vor-dme-ul,BLZ,BELOZERSK VOR/DME,VOR-DME,ENROUTE,110400,41X,1065000,1002000,0,13.000,,,130,60.017222222,37.755277778,459,UL,,,RU
bm-dme-nz,BM,BLENHEIM DME,DME,ENROUTE,117900,126X,1150000,1213000,0,,,,125,-41.505277778,174.031944444,120,NZ,,,NZ
bm-ndb-cy,BM,BALMORAL NDB,NDB,ENROUTE,375,,,,,,,,25,50.137222222,-97.309722222,,CY,,,CA
bm-ndb-fa,BM,BETHLEHEM NDB,NDB,ENROUTE,342,,,,,,,,50,-28.249780556,28.333622222,,FA,,,ZA
bm-ndb-rc,BM,MAGONG NDB,NDB,ENROUTE,290,,,,,,,,50,23.594888889,119.636166667,,RC,,,TW
bm-ndb-uh-uhbb,BM,IGNATYEVO (BLAGOVESHCHENSK) NDB,NDB,TERMINAL,350,,,,,,,,15,50.474861111,127.396416667,,UH,UHBB,,RU
bm-ndb-uh-uhmp,BM,PEVEK NDB,NDB,TERMINAL,272,,,,,,,,15,69.735444444,170.629166667,,UH,UHMP,,RU
bm-ndb-uh,BM,OMSUKCHAN NDB,NDB,ENROUTE,890,,,,,,,,50,62.460000000,155.746388889,,UH,,,RU
bm-ndb-vy,BM,BANMAW NDB,NDB,ENROUTE,320,,,,,,,,50,24.269327778,97.248497222,,VY,,,MM
bm-ndb-wa,BM,IRARUTU NDB,NDB,ENROUTE,348,,,,,,,,15,-2.535638889,133.439944444,,WA,,,ID
bm-ndb-wi,BM,BATAM NDB,NDB,ENROUTE,370,,,,,,,,50,1.121261111,104.110575000,,WI,,,ID
bmc-vor-dme-lf,BMC,BORDEAUX MERIGNAC VOR/DME,VOR-DME,ENROUTE,113750,84Y,1108000,1045000,0,0,,,130,44.826944444,-0.721111111,210,LF,,,FR
bmi-vor-dme-k5,BMI,BLOOMINGTON VOR/DME,VOR-DME,ENROUTE,108200,19X,1043000,980000,0,3.000,,,40,40.480805556,-88.931266667,880,K5,,,US
bmk-vor-dme-uw,BMK,ULYANOVSK-BARATAYEVKA VOR/DME,VOR-DME,ENROUTE,113400,81X,1105000,1168000,0,12.000,,,130,54.263055556,48.225555556,394,UW,,,RU
bml-ndb-yb,BML,BROMELTON NDB,NDB,ENROUTE,374,,,,,,,,50,-27.966111111,152.900833333,,YB,,,AU
