aircraft_type,picture,source,author_name,author_profile,license
C441,aircraft_types_pictures/C441.webp,https://www.flickr.com/photos/tomasdelcoro/6832531090/,Tomás Del Coro,https://www.flickr.com/photos/tomasdelcoro/,CC-BY-SA-2.0
C5,aircraft_types_pictures/C5.webp,https://www.flickr.com/photos/darren_hall/5742924236/,D464-Darren Hall,https://www.flickr.com/photos/darren_hall/,CC-BY-SA-2.0
C500,aircraft_types_pictures/C500.webp,https://www.flickr.com/photos/95512093@N05/35888471435/,James,https://www.flickr.com/photos/95512093@N05/,CC-BY-SA-2.0
C501,aircraft_types_pictures/C501.webp,https://www.flickr.com/photos/95512093@N05/42195515491/,James,https://www.flickr.com/photos/95512093@N05/,CC-BY-SA-2.0
C510,aircraft_types_pictures/C510.webp,https://www.flickr.com/photos/95512093@N05/39759588651/,James,https://www.flickr.com/photos/95512093@N05/,CC-BY-SA-2.0
C525,aircraft_types_pictures/C525.webp,https://www.flickr.com/photos/wiltshirespotter/14846489300/,Pete Webber,https://www.flickr.com/photos/wiltshirespotter/,CC-BY-SA-2.0
C550,aircraft_types_pictures/C550.webp,https://www.flickr.com/photos/ajw1970/49318869141/,Alan Wilson,https://www.flickr.com/photos/ajw1970/,CC-BY-SA-2.0
C551,aircraft_types_pictures/C551.webp,https://www.flickr.com/photos/markyharky/8478918001/,Mark Harkin,https://www.flickr.com/photos/markyharky/,CC-BY-2.0
C55B,aircraft_types_pictures/C55B.webp,https://www.flickr.com/photos/ronmacphotos/14521579757/,Ronnie Macdonald,https://www.flickr.com/photos/ronmacphotos/,CC-BY-2.0
C560,aircraft_types_pictures/C560.webp,https://www.flickr.com/photos/ajw1970/32711731237/,Alan Wilson,https://www.flickr.com/photos/ajw1970/,CC-BY-SA-2.0
C56X,aircraft_types_pictures/C56X.webp,https://www.flickr.com/photos/lynothehammer/49806023856/,Steve Lynes,https://www.flickr.com/photos/lynothehammer/,CC-BY-2.0
C5M,aircraft_types_pictures/C5M.webp,https://www.flickr.com/photos/janitors/32511689324/,Kārlis Dambrāns,https://www.flickr.com/photos/janitors/,CC-BY-2.0
C650,aircraft_types_pictures/C650.webp,https://www.flickr.com/photos/levien66/27226194902/,Transport Pixels,https://www.flickr.com/photos/levien66/,CC-BY-2.0
C680,aircraft_types_pictures/C680.webp,https://www.flickr.com/photos/ajw1970/49684440806/,Alan Wilson,https://www.flickr.com/photos/ajw1970/,CC-BY-SA-2.0
C68A,aircraft_types_pictures/C68A.webp,https://www.flickr.com/photos/78631472@N03/48060239223/,Markus Eigenheer,https://www.flickr.com/photos/78631472@N03/,CC-BY-SA-2.0
C700,aircraft_types_pictures/C700.webp,https://www.flickr.com/photos/cwkarl/29777761621/,Charly W. Karl,https://www.flickr.com/photos/cwkarl/,CC-BY-ND-2.0
C72R,aircraft_types_pictures/C72R.webp,https://www.flickr.com/photos/wiltshirespotter/19405330843/,Pete Webber,https://www.flickr.com/photos/wiltshirespotter/,CC-BY-SA-2.0
C750,aircraft_types_pictures/C750.webp,https://www.flickr.com/photos/24874528@N04/16293073561/,Airwolfhound,https://www.flickr.com/photos/24874528@N04/,CC-BY-SA-2.0
C77R,aircraft_types_pictures/C77R.webp,https://www.flickr.com/photos/ajw1970/45850483461/,Alan Wilson,https://www.flickr.com/photos/ajw1970/,CC-BY-SA-2.0
C82R,aircraft_types_pictures/C82R.webp,https://www.flickr.com/photos/24739551@N03/35824038716/,Mike Burdett,https://www.flickr.com/photos/24739551@N03/,CC-BY-SA-2.0
C82S,aircraft_types_pictures/C82S.webp,https://www.flickr.com/photos/ajw1970/28503239904/,Alan Wilson,https://www.flickr.com/photos/ajw1970/,CC-BY-SA-2.0
C82T,aircraft_types_pictures/C82T.webp,https://www.flickr.com/photos/16633132@N04/17545449354/,Ronnie Robertson,https://www.flickr.com/photos/16633132@N04/,CC-BY-SA-2.0
C97,aircraft_types_pictures/C97.webp,https://www.flickr.com/photos/ajw1970/11538709456/,Alan Wilson,https://www.flickr.com/photos/ajw1970/,CC-BY-SA-2.0
CAW,aircraft_types_pictures/CAW.webp,https://www.flickr.com/photos/34076827@N00/4730900900/,Bill Larkins,https://www.flickr.com/photos/34076827@N00/,CC-BY-SA-2.0
CDC6,aircraft_types_pictures/CDC6.webp,https://www.flickr.com/photos/sdasmarchives/4590343386/,SDASM Archives,https://www.flickr.com/photos/sdasmarchives/,CC0-1.0
CL30,aircraft_types_pictures/CL30.webp,https://www.flickr.com/photos/byeangel/15091786477/,byeangel,https://www.flickr.com/photos/byeangel/,CC-BY-SA-2.0
CL35,aircraft_types_pictures/CL35.webp,https://www.flickr.com/photos/lynothehammer/43116222521/,Steve Lynes,https://www.flickr.com/photos/lynothehammer/,CC-BY-2.0
CL60,aircraft_types_pictures/CL60.webp,https://www.flickr.com/photos/78631472@N03/47941786292/,Markus Eigenheer,https://www.flickr.com/photos/78631472@N03/,CC-BY-SA-2.0
CMAS,aircraft_types_pictures/CMAS.webp,https://www.flickr.com/photos/wiltshirespotter/20031629111/,Pete Webber,https://www.flickr.com/photos/wiltshirespotter/,CC-BY-SA-2.0
CN35,aircraft_types_pictures/CN35.webp,https://www.flickr.com/photos/markyharky/22589315058/,Mark Harkin,https://www.flickr.com/photos/markyharky/,CC-BY-2.0
COL4,aircraft_types_pictures/COL4.webp,https://www.flickr.com/photos/34076827@N00/11830382393/,Bill Larkins,https://www.flickr.com/photos/34076827@N00/,CC-BY-SA-2.0
CONI,aircraft_types_pictures/CONI.webp,https://www.flickr.com/photos/109661044@N07/17645251359/,Rob Schleiffert,https://www.flickr.com/photos/109661044@N07/,CC-BY-SA-2.0
CRJ1,aircraft_types_pictures/CRJ1.webp,https://www.flickr.com/photos/fireballsg72/4364001719/,ken H,https://www.flickr.com/photos/fireballsg72/,CC-BY-SA-2.0
CRJ2,aircraft_types_pictures/CRJ2.webp,https://www.flickr.com/photos/bribri/45035121865/,BriYYZ,https://www.flickr.com/photos/bribri/,CC-BY-SA-2.0
CRJ7,aircraft_types_pictures/CRJ7.webp,https://www.flickr.com/photos/ajw1970/49855834156/,Alan Wilson,https://www.flickr.com/photos/ajw1970/,CC-BY-SA-2.0
CRJ9,aircraft_types_pictures/CRJ9.webp,https://www.flickr.com/photos/ajw1970/32195030176/,Alan Wilson,https://www.flickr.com/photos/ajw1970/,CC-BY-SA-2.0
CRJX,aircraft_types_pictures/CRJX.webp,https://www.flickr.com/photos/ajw1970/49860079501/,Alan Wilson,https://www.flickr.com/photos/ajw1970/,CC-BY-SA-2.0
CRUZ,aircraft_types_pictures/CRUZ.webp,https://www.flickr.com/photos/24739551@N03/36353824974/,Mike Burdett,https://www.flickr.com/photos/24739551@N03/,CC-BY-SA-2.0
D11,aircraft_types_pictures/D11.webp,https://www.flickr.com/photos/24739551@N03/44890421271/,Mike Burdett,https://www.flickr.com/photos/24739551@N03/,CC-BY-SA-2.0
DC10,aircraft_types_pictures/DC10.webp,https://www.flickr.com/photos/lynothehammer/49834604028/,Steve Lynes,https://www.flickr.com/photos/lynothehammer/,CC-BY-2.0
DC2,aircraft_types_pictures/DC2.webp,https://www.flickr.com/photos/faceme/3657695508/,FaceMePLS,https://www.flickr.com/photos/faceme/,CC-BY-2.0
DC3,aircraft_types_pictures/DC3.webp,https://www.flickr.com/photos/kenfcd/48026602057/,Ken Dyer,https://www.flickr.com/photos/kenfcd/,CC-BY-2.0
DC3S,aircraft_types_pictures/DC3S.webp,https://www.flickr.com/photos/jeroenstroesphotography/42997547210/,Jeroen Stroes Aviation Photography,https://www.flickr.com/photos/jeroenstroesphotography/,CC-BY-2.0
DC3T,aircraft_types_pictures/DC3T.webp,https://www.flickr.com/photos/trevorhannant/14037872822/,Trevor Hannant,https://www.flickr.com/photos/trevorhannant/,CC-BY-SA-2.0
DC4,aircraft_types_pictures/DC4.webp,https://www.flickr.com/photos/34076827@N00/6860567749/,Bill Larkins,https://www.flickr.com/photos/34076827@N00/,CC-BY-SA-2.0
DC6,aircraft_types_pictures/DC6.webp,https://www.flickr.com/photos/jabberwock/2692965888/,Steve Elliott,https://www.flickr.com/photos/jabberwock/,CC-BY-SA-2.0
DC7,aircraft_types_pictures/DC7.webp,https://www.flickr.com/photos/34076827@N00/4922121917/,Bill Larkins,https://www.flickr.com/photos/34076827@N00/,CC-BY-SA-2.0
DC85,aircraft_types_pictures/DC85.webp,https://www.flickr.com/photos/aero_icarus/5552617505/,Aero Icarus,https://www.flickr.com/photos/aero_icarus/,CC-BY-SA-2.0
DC86,aircraft_types_pictures/DC86.webp,https://www.flickr.com/photos/aero_icarus/8075167946/,Aero Icarus,https://www.flickr.com/photos/aero_icarus/,CC-BY-SA-2.0
DC87,aircraft_types_pictures/DC87.webp,https://www.flickr.com/photos/aero_icarus/7282894354/,Aero Icarus,https://www.flickr.com/photos/aero_icarus/,CC-BY-SA-2.0
DC91,aircraft_types_pictures/DC91.webp,https://www.flickr.com/photos/aero_icarus/5864486591/,Aero Icarus,https://www.flickr.com/photos/aero_icarus/,CC-BY-SA-2.0
DC92,aircraft_types_pictures/DC92.webp,https://www.flickr.com/photos/aero_icarus/5134777101/,Aero Icarus,https://www.flickr.com/photos/aero_icarus/,CC-BY-SA-2.0
DC93,aircraft_types_pictures/DC93.webp,https://www.flickr.com/photos/aero_icarus/8075204847/,Aero Icarus,https://www.flickr.com/photos/aero_icarus/,CC-BY-SA-2.0
DC94,aircraft_types_pictures/DC94.webp,https://www.flickr.com/photos/63366024@N00/365374414/,Cory W. Watts,https://www.flickr.com/photos/63366024@N00/,CC-BY-SA-2.0
DC95,aircraft_types_pictures/DC95.webp,https://www.flickr.com/photos/ajw1970/11243790315/,Alan Wilson,https://www.flickr.com/photos/ajw1970/,CC-BY-SA-2.0
E110,aircraft_types_pictures/E110.webp,https://www.flickr.com/photos/131806380@N05/26453684390/,Rob Hodgkins,https://www.flickr.com/photos/131806380@N05/,CC-BY-SA-2.0
E120,aircraft_types_pictures/E120.webp,https://www.flickr.com/photos/airlines470/26322494726/,ERIC SALARD,https://www.flickr.com/photos/airlines470/,CC-BY-SA-2.0
E121,aircraft_types_pictures/E121.webp,https://www.flickr.com/photos/ronmacphotos/48707126877/,Ronnie Macdonald,https://www.flickr.com/photos/ronmacphotos/,CC-BY-2.0
E135,aircraft_types_pictures/E135.webp,https://www.flickr.com/photos/24874528@N04/10906059133/,Airwolfhound,https://www.flickr.com/photos/24874528@N04/,CC-BY-SA-2.0
E145,aircraft_types_pictures/E145.webp,https://www.flickr.com/photos/24874528@N04/46766986101/,Airwolfhound,https://www.flickr.com/photos/24874528@N04/,CC-BY-SA-2.0
E170,aircraft_types_pictures/E170.webp,https://www.flickr.com/photos/kentaroiemoto/4240216367/,Kentaro IEMOTO,https://www.flickr.com/photos/kentaroiemoto/,CC-BY-SA-2.0
E190,aircraft_types_pictures/E190.webp,https://www.flickr.com/photos/78631472@N03/49390571493/,Markus Eigenheer,https://www.flickr.com/photos/78631472@N03/,CC-BY-SA-2.0
E195,aircraft_types_pictures/E195.webp,https://www.flickr.com/photos/34153108@N06/25478327560/,Gerard van der Schaaf,https://www.flickr.com/photos/34153108@N06/,CC-BY-2.0
E2,aircraft_types_pictures/E2.webp,https://www.flickr.com/photos/ajw1970/24074132691/,Alan Wilson,https://www.flickr.com/photos/ajw1970/,CC-BY-SA-2.0
E314,aircraft_types_pictures/E314.webp,https://www.flickr.com/photos/mashleymorgan/3864956446/,mashleymorgan,https://www.flickr.com/photos/mashleymorgan/,CC-BY-SA-2.0
E350,aircraft_types_pictures/E350.webp,https://www.flickr.com/photos/ajw1970/46072263322/,Alan Wilson,https://www.flickr.com/photos/ajw1970/,CC-BY-SA-2.0
E35L,aircraft_types_pictures/E35L.webp,https://www.flickr.com/photos/130961247@N06/33789251588/,Anna Zvereva,https://www.flickr.com/photos/130961247@N06/,CC-BY-SA-2.0
E3CF,aircraft_types_pictures/E3CF.webp,https://www.flickr.com/photos/clemensv/15052835139/,Clemens Vasters,https://www.flickr.com/photos/clemensv/,CC-BY-2.0
E3TF,aircraft_types_pictures/E3TF.webp,https://www.flickr.com/photos/clemensv/15052835139/,Clemens Vasters,https://www.flickr.com/photos/clemensv/,CC-BY-2.0
E45X,aircraft_types_pictures/E45X.webp,https://www.flickr.com/photos/aero_icarus/8505880037/,Aero Icarus,https://www.flickr.com/photos/aero_icarus/,CC-BY-SA-2.0
E50P,aircraft_types_pictures/E50P.webp,https://www.flickr.com/photos/lynothehammer/47395461101/,Steve Lynes,https://www.flickr.com/photos/lynothehammer/,CC-BY-2.0
E545,aircraft_types_pictures/E545.webp,https://www.flickr.com/photos/78631472@N03/31561416228/,Markus Eigenheer,https://www.flickr.com/photos/78631472@N03/,CC-BY-SA-2.0
E550,aircraft_types_pictures/E550.webp,https://www.flickr.com/photos/78631472@N03/46365772805/,Markus Eigenheer,https://www.flickr.com/photos/78631472@N03/,CC-BY-SA-2.0
E55P,aircraft_types_pictures/E55P.webp,https://www.flickr.com/photos/78631472@N03/48884917836/,Markus Eigenheer,https://www.flickr.com/photos/78631472@N03/,CC-BY-SA-2.0
E6,aircraft_types_pictures/E6.webp,https://www.flickr.com/photos/ajw1970/6853746621/,Alan Wilson,https://www.flickr.com/photos/ajw1970/,CC-BY-SA-2.0
E737,aircraft_types_pictures/E737.webp,https://www.flickr.com/photos/tomasdelcoro/12196609265/,Tomás Del Coro,https://www.flickr.com/photos/tomasdelcoro/,CC-BY-SA-2.0
E75L,aircraft_types_pictures/E75L.webp,https://www.flickr.com/photos/130961247@N06/49597689957/,Anna Zvereva,https://www.flickr.com/photos/130961247@N06/,CC-BY-SA-2.0
E75S,aircraft_types_pictures/E75S.webp,https://www.flickr.com/photos/airlines470/48503047542/,ERIC  SALARD,https://www.flickr.com/photos/airlines470/,CC-BY-SA-2.0
E767,aircraft_types_pictures/E767.webp,https://www.flickr.com/photos/ajw1970/40715295103/,Alan Wilson,https://www.flickr.com/photos/ajw1970/,CC-BY-SA-2.0
EC20,aircraft_types_pictures/EC20.webp,https://www.flickr.com/photos/wiltshirespotter/15006780261/,Pete Webber,https://www.flickr.com/photos/wiltshirespotter/,CC-BY-SA-2.0
EC25,aircraft_types_pictures/EC25.webp,https://www.flickr.com/photos/rotorpylon/19168992898/,Pablo Rada,https://www.flickr.com/photos/rotorpylon/,CC-BY-NC-2.0
EC30,aircraft_types_pictures/EC30.webp,https://www.flickr.com/photos/prayitnophotography/31176587551/,Prayitno,https://www.flickr.com/photos/prayitnophotography/,CC-BY-2.0
EC35,aircraft_types_pictures/EC35.webp,https://www.flickr.com/photos/24874528@N04/28393456015/,Airwolfhound,https://www.flickr.com/photos/24874528@N04/,CC-BY-SA-2.0
EC45,aircraft_types_pictures/EC45.webp,https://www.flickr.com/photos/ajw1970/49684120918/,Alan Wilson,https://www.flickr.com/photos/ajw1970/,CC-BY-SA-2.0
EC55,aircraft_types_pictures/EC55.webp,https://www.flickr.com/photos/130961247@N06/49580717471/,Anna Zvereva,https://www.flickr.com/photos/130961247@N06/,CC-BY-SA-2.0
EC75,aircraft_types_pictures/EC75.webp,https://www.flickr.com/photos/16633132@N04/46093748631/,Ronnie Robertson,https://www.flickr.com/photos/16633132@N04/,CC-BY-SA-2.0
EFAN,aircraft_types_pictures/EFAN.webp,https://www.flickr.com/photos/wiltshirespotter/14685035285/,Pete Webber,https://www.flickr.com/photos/wiltshirespotter/,CC-BY-SA-2.0
ERCO,aircraft_types_pictures/ERCO.webp,https://www.flickr.com/photos/wiltshirespotter/19838345270/,Pete Webber,https://www.flickr.com/photos/wiltshirespotter/,CC-BY-SA-2.0
EUFI,aircraft_types_pictures/EUFI.webp,https://www.flickr.com/photos/24874528@N04/48481769042/,Airwolfhound,https://www.flickr.com/photos/24874528@N04/,CC-BY-SA-2.0
EXPL,aircraft_types_pictures/EXPL.webp,https://www.flickr.com/photos/kitmasterbloke/25791463064/,kitmasterbloke,https://www.flickr.com/photos/kitmasterbloke/,CC-BY-2.0
F104,aircraft_types_pictures/F104.webp,https://www.flickr.com/photos/109661044@N07/17095303189/,Rob Schleiffert,https://www.flickr.com/photos/109661044@N07/,CC-BY-SA-2.0
F117,aircraft_types_pictures/F117.webp,https://www.flickr.com/photos/ausdew/25574716240/,ausdew,https://www.flickr.com/photos/ausdew/,CC0-1.0
F14,aircraft_types_pictures/F14.webp,https://www.flickr.com/photos/my_public_domain_photos/21587723219/,Robert Sullivan,https://www.flickr.com/photos/my_public_domain_photos/,CC0-1.0
F15,aircraft_types_pictures/F15.webp,https://www.flickr.com/photos/alexlayzell/34165253741/,Alex Layzell,https://www.flickr.com/photos/alexlayzell/,CC-BY-SA-2.0
F16,aircraft_types_pictures/F16.webp,https://www.flickr.com/photos/my_public_domain_photos/20083815132/,Robert Sullivan,https://www.flickr.com/photos/my_public_domain_photos/,CC0-1.0
F18H,aircraft_types_pictures/F18H.webp,https://www.flickr.com/photos/24874528@N04/49788755131/,Airwolfhound,https://www.flickr.com/photos/24874528@N04/,CC-BY-SA-2.0
F18S,aircraft_types_pictures/F18S.webp,https://www.flickr.com/photos/fireballsg72/8389537636/,ken H,https://www.flickr.com/photos/fireballsg72/,CC-BY-SA-2.0
F22,aircraft_types_pictures/F22.webp,https://www.flickr.com/photos/24874528@N04/28540894493/,Airwolfhound,https://www.flickr.com/photos/24874528@N04/,CC-BY-SA-2.0
F2TH,aircraft_types_pictures/F2TH.webp,https://www.flickr.com/photos/78631472@N03/48884388463/,Markus Eigenheer,https://www.flickr.com/photos/78631472@N03/,CC-BY-SA-2.0
F35,aircraft_types_pictures/F35.webp,https://www.flickr.com/photos/tomasdelcoro/32665219031/,Tomás Del Coro,https://www.flickr.com/photos/tomasdelcoro/,CC-BY-SA-2.0
F3F,aircraft_types_pictures/F3F.webp,https://www.flickr.com/photos/37467370@N08/7187085353/,Greg Goebel,https://www.flickr.com/photos/37467370@N08/,CC-BY-SA-2.0
F4,aircraft_types_pictures/F4.webp,https://www.flickr.com/photos/ajw1970/48672889053/,Alan Wilson,https://www.flickr.com/photos/ajw1970/,CC-BY-SA-2.0
F406,aircraft_types_pictures/F406.webp,https://www.flickr.com/photos/hisgett/34452600642/,Tony Hisgett,https://www.flickr.com/photos/hisgett/,CC-BY-2.0
F5,aircraft_types_pictures/F5.webp,https://www.flickr.com/photos/109661044@N07/16746676315/,Rob Schleiffert,https://www.flickr.com/photos/109661044@N07/,CC-BY-SA-2.0
F9F,aircraft_types_pictures/F9F.webp,https://www.flickr.com/photos/34076827@N00/6764130507/,Bill Larkins,https://www.flickr.com/photos/34076827@N00/,CC-BY-SA-2.0
FA7X,aircraft_types_pictures/FA7X.webp,https://www.flickr.com/photos/130961247@N06/24014703847/,Anna Zvereva,https://www.flickr.com/photos/130961247@N06/,CC-BY-SA-2.0
FA8X,aircraft_types_pictures/FA8X.webp,https://www.flickr.com/photos/78631472@N03/44379474065/,Markus Eigenheer,https://www.flickr.com/photos/78631472@N03/,CC-BY-SA-2.0
G159,aircraft_types_pictures/G159.webp,https://www.flickr.com/photos/vinceaviation/14719724837/,Vincent Boyer,https://www.flickr.com/photos/vinceaviation/,CC-BY-2.0
G164,aircraft_types_pictures/G164.webp,https://www.flickr.com/photos/volvob12b/8168124140/,Bernard Spragg. NZ,https://www.flickr.com/photos/volvob12b/,CC0-1.0
G21,aircraft_types_pictures/G21.webp,https://www.flickr.com/photos/fun_flying/231474316/,D. Miller,https://www.flickr.com/photos/fun_flying/,CC-BY-2.0
G44,aircraft_types_pictures/G44.webp,https://www.flickr.com/photos/fun_flying/969801637/,D. Miller,https://www.flickr.com/photos/fun_flying/,CC-BY-2.0
G64T,aircraft_types_pictures/G64T.webp,https://www.flickr.com/photos/151887236@N05/35527014104/,"R6, State & Private Forestry, Forest Health Protection",https://www.flickr.com/photos/151887236@N05/,CC0-1.0
G73,aircraft_types_pictures/G73.webp,https://www.flickr.com/photos/fun_flying/970976204/,D. Miller,https://www.flickr.com/photos/fun_flying/,CC-BY-2.0
GA7,aircraft_types_pictures/GA7.webp,https://www.flickr.com/photos/wiltshirespotter/14679780429/,Pete Webber,https://www.flickr.com/photos/wiltshirespotter/,CC-BY-SA-2.0
GL5T,aircraft_types_pictures/GL5T.webp,https://www.flickr.com/photos/ronmacphotos/35431439294/,Ronnie Macdonald,https://www.flickr.com/photos/ronmacphotos/,CC-BY-2.0
GL7T,aircraft_types_pictures/GL7T.webp,"https://en.wikipedia.org/wiki/File:Bombardier_Global_7500_at_EBACE_2019,_Le_Grand-Saconnex_(EB190309).webp",Matti Blume,https://commons.wikimedia.org/wiki/User:MB-one,CC-BY-SA-4.0
GLEX,aircraft_types_pictures/GLEX.webp,https://www.flickr.com/photos/airlines470/49822626502/,ERIC SALARD,https://www.flickr.com/photos/airlines470/,CC-BY-SA-2.0
GLF2,aircraft_types_pictures/GLF2.webp,https://www.flickr.com/photos/tomasdelcoro/4582310798/,Tomás Del Coro,https://www.flickr.com/photos/tomasdelcoro/,CC-BY-SA-2.0
H160,aircraft_types_pictures/H160.webp,https://www.flickr.com/photos/130961247@N06/49579577323/,Anna Zvereva,https://www.flickr.com/photos/130961247@N06/,CC-BY-SA-2.0
H269,aircraft_types_pictures/H269.webp,https://www.flickr.com/photos/johanwieland/1138753020/,Johan Wieland,https://www.flickr.com/photos/johanwieland/,CC-BY-ND-2.0
H46,aircraft_types_pictures/H46.webp,https://www.flickr.com/photos/fireballsg72/8752754629/,ken H,https://www.flickr.com/photos/fireballsg72/,CC-BY-SA-2.0
H47,aircraft_types_pictures/H47.webp,https://www.flickr.com/photos/34153108@N06/16203734591/,Gerard van der Schaaf,https://www.flickr.com/photos/34153108@N06/,CC-BY-2.0
H500,aircraft_types_pictures/H500.webp,https://www.flickr.com/photos/rantajanne/48648495608/,Janne Ranta,https://www.flickr.com/photos/rantajanne/,CC0-1.0
H53,aircraft_types_pictures/H53.webp,https://www.flickr.com/photos/53880046@N03/4988189841/,poter.simon,https://www.flickr.com/photos/53880046@N03/,CC-BY-2.0
H53S,aircraft_types_pictures/H53S.webp,https://www.flickr.com/photos/navalsurfaceforces/18837067366/,Naval Surface Warriors,https://www.flickr.com/photos/navalsurfaceforces/,CC-BY-SA-2.0
H60,aircraft_types_pictures/H60.webp,https://www.flickr.com/photos/ajw1970/40679593933/,Alan Wilson,https://www.flickr.com/photos/ajw1970/,CC-BY-SA-2.0
H64,aircraft_types_pictures/H64.webp,https://www.flickr.com/photos/34153108@N06/28043879755/,Gerard van der Schaaf,https://www.flickr.com/photos/34153108@N06/,CC-BY-2.0
HAR,aircraft_types_pictures/HAR.webp,https://www.flickr.com/photos/24874528@N04/48585883167/,Airwolfhound,https://www.flickr.com/photos/24874528@N04/,CC-BY-SA-2.0
HAWK,aircraft_types_pictures/HAWK.webp,https://www.flickr.com/photos/fernicola/6791507766/,Pablo Fernicola,https://www.flickr.com/photos/fernicola/,CC-BY-2.0
HCAT,aircraft_types_pictures/HCAT.webp,https://www.flickr.com/photos/24874528@N04/16581440362/,Airwolfhound,https://www.flickr.com/photos/24874528@N04/,CC-BY-SA-2.0
HUCO,aircraft_types_pictures/HUCO.webp,https://www.flickr.com/photos/cak757/29196307632/,Raymond Wambsgans,https://www.flickr.com/photos/cak757/,CC-BY-SA-2.0
J2,aircraft_types_pictures/J2.webp,https://www.flickr.com/photos/ajw1970/49706107262/,Alan Wilson,https://www.flickr.com/photos/ajw1970/,CC-BY-SA-2.0
J3,aircraft_types_pictures/J3.webp,https://www.flickr.com/photos/wiltshirespotter/14565563588/,Pete Webber,https://www.flickr.com/photos/wiltshirespotter/,CC-BY-SA-2.0
J4,aircraft_types_pictures/J4.webp,https://www.flickr.com/photos/24739551@N03/35064853560/,Mike Burdett,https://www.flickr.com/photos/24739551@N03/,CC-BY-SA-2.0
J5,aircraft_types_pictures/J5.webp,https://www.flickr.com/photos/wiltshirespotter/19839711909/,Pete Webber,https://www.flickr.com/photos/wiltshirespotter/,CC-BY-SA-2.0
JCRU,aircraft_types_pictures/JCRU.webp,https://commons.wikimedia.org/wiki/File:N102JC_AASI_Jetcruzer_500_1.webp,John Alan Bennett,,CC-BY-SA-4.0
K35E,aircraft_types_pictures/K35E.webp,https://www.flickr.com/photos/tomasdelcoro/28515246041/,Tomás Del Coro,https://www.flickr.com/photos/tomasdelcoro/,CC-BY-SA-2.0
K35R,aircraft_types_pictures/K35R.webp,https://www.flickr.com/photos/tomasdelcoro/28515246041/,Tomás Del Coro,https://www.flickr.com/photos/tomasdelcoro/,CC-BY-SA-2.0
KC39,aircraft_types_pictures/KC39.webp,https://www.flickr.com/photos/lynothehammer/45566268564/,Steve Lynes,https://www.flickr.com/photos/lynothehammer/,CC-BY-2.0
L10,aircraft_types_pictures/L10.webp,https://www.flickr.com/photos/bribri/7431998934/,BriYYZ,https://www.flickr.com/photos/bribri/,CC-BY-SA-2.0
L101,aircraft_types_pictures/L101.webp,https://www.flickr.com/photos/aero_icarus/8591637003/,Aero Icarus,https://www.flickr.com/photos/aero_icarus/,CC-BY-SA-2.0
L12,aircraft_types_pictures/L12.webp,https://www.flickr.com/photos/ajw1970/49819232942/,Alan Wilson,https://www.flickr.com/photos/ajw1970/,CC-BY-SA-2.0
L18,aircraft_types_pictures/L18.webp,https://www.flickr.com/photos/jacksnell707/10365987054/,Jack Snell,https://www.flickr.com/photos/jacksnell707/,CC-BY-ND-2.0
L188,aircraft_types_pictures/L188.webp,https://www.flickr.com/photos/34076827@N00/4773645890/,Bill Larkins,https://www.flickr.com/photos/34076827@N00/,CC-BY-SA-2.0
L29A,aircraft_types_pictures/L29A.webp,https://www.flickr.com/photos/wiltshirespotter/14066308198/,Pete Webber,https://www.flickr.com/photos/wiltshirespotter/,CC-BY-SA-2.0
L29B,aircraft_types_pictures/L29B.webp,https://www.flickr.com/photos/ajw1970/14922398204/,Alan Wilson,https://www.flickr.com/photos/ajw1970/,CC-BY-SA-2.0
LA60,aircraft_types_pictures/LA60.webp,https://www.flickr.com/photos/wiltshirespotter/8453386767/,Pete Webber,https://www.flickr.com/photos/wiltshirespotter/,CC-BY-SA-2.0
M20T,aircraft_types_pictures/M20T.webp,https://www.flickr.com/photos/awilson154/8686302051/,Alec Wilson,https://www.flickr.com/photos/awilson154/,CC-BY-SA-2.0
M22,aircraft_types_pictures/M22.webp,https://www.flickr.com/photos/chrisgivan/43745355131/,Chris Givan,https://www.flickr.com/photos/chrisgivan/,CC-BY-SA-2.0
M600,aircraft_types_pictures/M600.webp,https://www.flickr.com/photos/95512093@N05/48835421291/,James,https://www.flickr.com/photos/95512093@N05/,CC-BY-SA-2.0
MD11,aircraft_types_pictures/MD11.webp,https://www.flickr.com/photos/24874528@N04/33815948516/,Airwolfhound,https://www.flickr.com/photos/24874528@N04/,CC-BY-SA-2.0
MD52,aircraft_types_pictures/MD52.webp,https://www.flickr.com/photos/ajw1970/5918565082/,Alan Wilson,https://www.flickr.com/photos/ajw1970/,CC-BY-SA-2.0
MD60,aircraft_types_pictures/MD60.webp,https://www.flickr.com/photos/wiltshirespotter/14983607205/,Pete Webber,https://www.flickr.com/photos/wiltshirespotter/,CC-BY-SA-2.0
MD81,aircraft_types_pictures/MD81.webp,https://www.flickr.com/photos/fireballsg72/5079576461/,ken H,https://www.flickr.com/photos/fireballsg72/,CC-BY-SA-2.0
MD82,aircraft_types_pictures/MD82.webp,https://www.flickr.com/photos/airlines470/49883776118/,ERIC SALARD,https://www.flickr.com/photos/airlines470/,CC-BY-SA-2.0
MD83,aircraft_types_pictures/MD83.webp,https://www.flickr.com/photos/airlines470/17941131473/,ERIC SALARD,https://www.flickr.com/photos/airlines470/,CC-BY-SA-2.0
