icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
a1150c,N169VV,Beechcraft,C90GT King Air,BE9L,LJ-2094,L2T,,,,
a116d3,N17,Beechcraft,C90GTi King Air,BE9L,LJ-2052,L2T,NHK,,2022-01-31,2012-01-01
a11740,N17EH,Beechcraft,B200 King Air,BE20,BB-1257,L2T,,,2023-08-31,1986-01-01
a1178f,N17HM,Beechcraft,B200 King Air,BE20,BB-94,L2T,,,,
a117bf,N17KK,Beechcraft,C90A King Air,BE9L,LJ-1318,L2T,,,2023-12-31,1998-01-01
a1180c,N17NM,Beechcraft,E90 King Air,BE9L,LW-237,L2T,,,2022-05-31,1977-01-01
a118b0,N17VA,Beechcraft,200 King Air,BE20,BB-670,L2T,,,2023-04-30,1980-01-01
a118b2,N17VC,Beechcraft,C90 King Air,BE9L,LJ-653,L2T,,,2021-11-30,1985-01-01
a118cf,N17WG,Beechcraft,B200 King Air,BE20,BB-1602,L2T,,,2023-06-30,
a119f8,N170JC,Beechcraft,B200 King Air,BE20,BB-1606,L2T,,,2022-12-31,1998-01-01
a11a2e,N170LG,Beechcraft,H18 Twin Beech,BE18,BA-666,L2P,,,2022-01-31,1964-01-01
a11aaf,N170RL,Beechcraft,200T King Air,BE20,BT-28,L2T,,,2023-08-31,1983-01-01
a11ac2,N170SE,Beechcraft,C90A King Air,BE9L,LJ-1708,L2T,,,2023-10-31,2004-01-01
a11d49,N171EA,Beechcraft,T-34B Mentor,T34P,BG-11,L1P,,,,
a11e08,N171MS,Beechcraft,C90A King Air,BE9L,LJ-1668,L2T,,,2023-03-31,2002-01-01
a12104,N172EE,Beechcraft,C99 Commuter,BE99,U-172,L2T,,,2024-05-31,1981-01-01
a12316,N1721,Beechcraft,A36AT Bonanza,BE36,E-2783,L1P,,,2021-10-31,1993-01-01
a12544,N173KS,Beechcraft,300 King Air,BE30,FA-82,L2T,,,2023-12-31,
a125a2,N173PL,Beechcraft,F90 King Air,BE9T,LA-106,L2T,,,2022-03-31,1981-01-01
a125cc,N173RC,Beechcraft,B200 King Air,BE20,BB-173,L2T,,,,
a12611,N173TX,Beechcraft,B200 King Air,BE20,BB-1028,L2T,,,2022-10-31,1982-01-01
a12788,N1736M,Beechcraft,E90 King Air,BE9L,LW-168,L2T,,,,
a1281d,N174AV,Beechcraft,C99 Commuter,BE99,U-174,L2T,,,2022-08-31,1981-01-01
a1286e,N174EA,Beechcraft,T-34B Mentor,T34P,BG-158,L1P,,,,
a12bd8,N175AZ,Beechcraft,C90 King Air,BE9L,LJ-1006,L2T,,,2023-08-31,1981-01-01
a12be2,N175BJ,Beechcraft,Hawker 400XP,BE40,RK-175,L2J,,,2021-11-30,1997-01-01
a12c25,N175EA,Beechcraft,T-34B Mentor,T34P,BG-373,L1P,,,2022-03-31,
a12c29,N175EE,Beechcraft,C99 Commuter,BE99,U-175,L2T,,,2024-05-31,1981-01-01
a12c98,N175JR,Beechcraft,B200 King Air,BE20,BB-550,L2T,,,,
a12d10,N175PL,Beechcraft,B300 King Air,BE30,FL-1187,L2T,,,2022-05-31,2019-01-01
a12d51,N175SA,Beechcraft,200 King Air,BE20,BB-183,L2T,,,2024-02-29,1976-01-01
a12fa7,N176BY,Beechcraft,B200GT King Air,BE20,BY-176,L2T,,,2022-03-31,2013-01-01
a1304f,N176JR,Beechcraft,E90 King Air,BE9L,LW-115,L2T,,,2023-10-31,1974-01-01
a1308a,N176M,Beechcraft,200 King Air,BE20,BB-1029,L2T,,,2024-01-31,1982-01-01
a13135,N176TW,Beechcraft,E90 King Air,BE9L,LW-76,L2T,,,2022-07-31,1974-01-01
a1336d,N177CN,Beechcraft,200 King Air,BE20,BB-1191,L2T,,,2021-12-31,1984-01-01
a13429,N177LA,Beechcraft,B200 King Air,BE20,BB-1203,L2T,,,2023-04-30,1985-01-01
a1344b,N177MK,Beechcraft,E90 King Air,BE9L,LW-149,L2T,,,,
a13752,N178EJ,Beechcraft,C90GT King Air,BE9L,LJ-1818,L2T,,,2023-05-31,2007-01-01
a137e0,N178LA,Beechcraft,F90 King Air,BE9T,LA-178,L2T,,,2022-03-31,1982-01-01
a13bb3,N179MD,Beechcraft,C90A King Air,BE9L,LJ-1091,L2T,,,2023-10-31,
a13c92,N179WB,Beechcraft,B200 King Air,BE20,BB-886,L2T,,,,
a13d95,N1794W,Beechcraft,A36 Bonanza,BE36,E-380,L1P,,,2023-05-31,1972-01-01
a13e52,N18,Beechcraft,C90GTi King Air,BE9L,LJ-2054,L2T,NHK,,2022-01-31,
a13e59,N18AF,Beechcraft,B200 King Air,BE20,BB-1497,L2T,,,2022-07-31,1994-01-01
a13e91,N18CM,Beechcraft,F90 King Air,BE9T,LA-219,L2T,,,2023-04-30,1984-01-01
a13eb7,N18E,Beechcraft,E18S Twin Beech,BE18,BA-383,L2P,,,2023-08-31,1958-01-01
a13f35,N18KA,Beechcraft,B200 King Air,BE20,BB-360,L2T,,,,
a13f54,N18LG,Beechcraft,E18S Twin Beech,BE18,BA-181,L2P,,,2023-01-31,1956-01-01
a13f57,N18LK,Beechcraft,E18S Twin Beech,BE18,BA-230,L2P,,,2023-03-31,
a13f7d,N18MY,Beechcraft,C90 King Air,BE9L,LJ-562,L2T,,,2023-03-31,
a13fa9,N18PS,Beechcraft,T-34B Mentor,T34P,BG-327,L1P,,,2023-08-31,1957-01-01
a13fe1,N18RY,Beechcraft,E18S Twin Beech,BE18,BA-325,L2P,,,2022-07-31,1957-01-01
a13fe8,N18SE,Beechcraft,E18S Twin Beech,BE18,BA-186,L2P,,,2022-09-30,1956-01-01
a13fe9,N18SF,Beechcraft,F90 King Air,BE9T,LA-236,L2T,,,2023-08-31,1985-01-01
a1402e,N18V,Beechcraft,D17S Staggerwing,BE17,6869,L1P,,,2023-04-30,
a14329,N1801B,Beechcraft,C90 King Air,BE9L,LJ-634,L2T,,,2021-07-31,1974-01-01
a1432b,N1801D,Beechcraft,D18S Twin Beech,BE18,A-816,L2P,,,2022-08-31,1952-01-01
a1436b,N18028,Beechcraft,D17S Staggerwing,BE17,147,L1P,,,2022-08-31,
a143ff,N1807F,Beechcraft,A36TC Bonanza,BE36,EA-235,L1P,,,2023-04-30,1981-01-01
a14480,N181BD,Beechcraft,B60 Duke,BE60,P-563,L2P,,,2023-09-30,
a1449c,N181CG,Beechcraft,E90 King Air,BE9L,LW-225,L2T,,,2021-11-30,1977-01-01
a1457e,N181MH,Beechcraft,C-45G Expeditor,BE18,AF-29,L2P,,,,
a14584,N181MP,Beechcraft,B200GT King Air,BE20,BY-64,L2T,,,2021-11-30,2008-01-01
a1484d,N182CA,Beechcraft,F90 King Air,BE9T,LA-121,L2T,,,2023-12-31,1981-01-01
a14a59,N182Z,Beechcraft,200 King Air,BE20,BB-402,L2T,,,2023-07-31,1978-01-01
a14b8e,N1828D,Beechcraft,D18S Twin Beech,BE18,A-837,L2P,,,2024-01-31,1952-01-01
