icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
497c33,15120,General Dynamics,F-16BM Fighting Falcon,F16,AB-3,L1J,AFP,,,
497c35,15122,General Dynamics,F-16AM Fighting Falcon,F16,61-511,L1J,AFP,,,
497c3e,15131,General Dynamics,F-16AM Fighting Falcon,F16,61-621,L1J,AFP,,,
497c3f,15132,General Dynamics,F-16AM Fighting Falcon,F16,61-626,L1J,AFP,,,
497c40,15133,General Dynamics,F-16AM Fighting Falcon,F16,61-629,L1J,AFP,,,
497c41,15134,General Dynamics,F-16AM Fighting Falcon,F16,61-630,L1J,AFP,,,
497c42,15135,General Dynamics,F-16AM Fighting Falcon,F16,61-633,L1J,AFP,,,
497c43,15136,General Dynamics,F-16AM Fighting Falcon,F16,61-634,L1J,AFP,,,
497c48,15141,General Dynamics,F-16AM Fighting Falcon,F16,61-568,L1J,AFP,,,
ae161c,91-0360,General Dynamics,F-16CJ Fighting Falcon,F16,CC-58,L1J,AIO,,,
ae16e3,90-0813,General Dynamics,F-16CJ Fighting Falcon,F16,CC-13,L1J,AIO,,,
ae16e4,90-0818,General Dynamics,F-16CJ Fighting Falcon,F16,CC-18,L1J,AIO,,,
ae16e6,90-0828,General Dynamics,F-16CJ Fighting Falcon,F16,CC-28,L1J,AIO,,,
ae16e7,90-0829,General Dynamics,F-16CJ Fighting Falcon,F16,CC-29,L1J,AIO,,,
ae16e9,90-0831,General Dynamics,F-16CM Fighting Falcon,F16,CC-31,L1J,AIO,,,
ae16f1,91-0342,General Dynamics,F-16CJ Fighting Falcon,F16,CC-40,L1J,AIO,,,
ae16f2,91-0405,General Dynamics,F-16CM Fighting Falcon,F16,CC-103,L1J,AIO,,,
ae16f3,91-0344,General Dynamics,F-16CJ Fighting Falcon,F16,CC-42,L1J,AIO,,,
ae16f5,91-0403,General Dynamics,F-16CJ Fighting Falcon,F16,CC-101,L1J,AIO,,,
ae16fd,91-0407,General Dynamics,F-16CM Fighting Falcon,F16,CC-105,L1J,AIO,,,
ae1702,91-0416,General Dynamics,F-16CJ Fighting Falcon,F16,CC-114,L1J,AIO,,,
ae1708,91-0472,General Dynamics,F-16DJ Fighting Falcon,F16,CD-27,L1J,AIO,,,
ae170c,92-3918,General Dynamics,F-16CJ Fighting Falcon,F16,CC-160,L1J,AIO,,,
ae170d,96-0080,General Dynamics,F-16CJ Fighting Falcon,F16,CC-202,L1J,AIO,,,
ae1710,96-0083,General Dynamics,F-16CJ Fighting Falcon,F16,CC-205,L1J,AIO,,,
ae26cf,90-0796,General Dynamics,F-16DG Fighting Falcon,F16,1D-74,L1J,AIO,,,
