"icao_24bit_address","registration","manufacturer","model","aircraft_type","serial_number","description","airline","registered_at","registered_until","manufactured_at"
"141e8a","RA-07818","Antonov","An-2R","AN2","1G169-33","L1P",NULL,NULL,NULL,NULL
"141e9a","RA-07834","Antonov","An-2R","AN2","1G169-49","L1P",NULL,NULL,NULL,NULL
"141e9e","RA-07838","Antonov","An-2","AN2","1G169-53","L1P","UTA",NULL,NULL,NULL
"141ead","RA-07853","Antonov","An-2","AN2","1G170-12","L1P","FFA",NULL,NULL,NULL
"141eaf","RA-07855","Antonov","An-2","AN2","1G170-14","L1P",NULL,NULL,NULL,NULL
"141eb2","RA-07858","Antonov","An-2","AN2","1G170-17","L1P","UTA",NULL,NULL,NULL
"141eb6","RA-07862","Antonov","An-2","AN2","1G170-21","L1P",NULL,NULL,NULL,NULL
"141ec1","RA-07873","Antonov","An-2","AN2","1G170-32","L1P",NULL,NULL,NULL,NULL
"142278","RA-08824","Antonov","An-24RV","AN24","97310810V","L2T",NULL,NULL,NULL,NULL
"142280","RA-08832","Antonov","An-22A","AN22","053484317","L4T",NULL,NULL,NULL,NULL
"14245d","RF-09309","Antonov","An-22A","AN22","043481250","L4T",NULL,NULL,NULL,NULL
"142470","RF-09328","Antonov","An-22A","AN22","033480219","L4T",NULL,NULL,NULL,NULL
"14247d","RA-09341","Antonov","An-22A","AN22","043482266","L4T",NULL,NULL,NULL,NULL
"142480","RA-09344","Antonov","An-22A","AN22","053482288","L4T",NULL,NULL,NULL,NULL
"14258a","RA-09610","Antonov","An-2T","AN2","1G74-31","L1P",NULL,NULL,NULL,NULL
"1425a3","RA-09635","Antonov","An-2","AN2","1G75-19","L1P",NULL,NULL,NULL,NULL
"1425c8","RA-09672","Antonov","An-2","AN2","1G76-06","L1P",NULL,NULL,NULL,NULL
"142b11","RA-11025","Antonov","An-12B","AN12","6344103","L4T","KSM",NULL,NULL,"1966-01-01"
"142b1d","RA-11037","Antonov","An-12BP","AN12","3341103","L4T",NULL,NULL,NULL,NULL
"142be8","RA-11240","Antonov","An-12BP","AN12","402706","L4T",NULL,NULL,NULL,NULL
"142bfc","RF-95428","Antonov","An-12BK","AN12","8346003","L4T",NULL,NULL,NULL,NULL
"142c17","RA-11287","Antonov","An-12BP","AN12","6343807","L4T",NULL,NULL,NULL,NULL
"142c2e","RA-11310","Antonov","An-12BP","AN12","4342601","L4T",NULL,NULL,NULL,NULL
"142c4f","RA-11343","Antonov","An-12BK","AN12","00347503","L4T",NULL,NULL,NULL,NULL
"142c50","RA-11344","Antonov","An-12BP","AN12","00347409","L4T",NULL,NULL,NULL,NULL
"142c5e","RA-11358","Antonov","An-12TB","AN12","402803","L4T",NULL,NULL,NULL,NULL
"142c6b","RA-11371","Antonov","An-12BKPA","AN12","00347406","L4T","KNM",NULL,NULL,NULL
"142c81","RA-11393","Antonov","An-12BP","AN12","6344309","L4T",NULL,NULL,NULL,NULL
"142c94","RA-11412","Antonov","An-12BP","AN12","5343301","L4T",NULL,NULL,NULL,NULL
"142c96","RF-94210","Antonov","An-12BK","AN12","9346507","L4T",NULL,NULL,NULL,NULL
"142c9c","RF-94211","Antonov","An-12BK","AN12","8346101","L4T",NULL,NULL,NULL,NULL
"142ca1","RA-11425","Antonov","An-12BK","AN12","9346802","L4T",NULL,NULL,NULL,NULL
"142ca7","RA-11431","Antonov","An-12BP","AN12","5343001","L4T",NULL,NULL,NULL,NULL
"142d09","11529","Antonov","An-12B","AN12","6344109","L4T",NULL,NULL,NULL,NULL
"142d84","RA-11652","Antonov","An-12BP","AN12","402702","L4T",NULL,NULL,NULL,NULL
"142d85","RA-11653","Antonov","An-12BP","AN12","402703","L4T",NULL,NULL,NULL,NULL
"142d86","RA-11654","Antonov","An-12BP","AN12","402708","L4T",NULL,NULL,NULL,NULL
"142d9a","RA-11674","Antonov","An-12BP","AN12","4342107","L4T",NULL,NULL,NULL,NULL
"142da0","RA-11680","Antonov","An-12BP","AN12","9900805","L4T",NULL,NULL,NULL,NULL
"142dc7","RA-11719","Antonov","An-12BP","AN12","02348110","L4T",NULL,NULL,NULL,NULL
"142deb","RA-11755","Antonov","An-12BP","AN12","6343808","L4T",NULL,NULL,NULL,NULL
"142df7","11767","Antonov","An-12BP","AN12","401909","L4T",NULL,NULL,NULL,NULL
"142e0d","11789","Antonov","An-12BP","AN12","6343905","L4T",NULL,NULL,NULL,NULL
"142e10","RA-11792","Antonov","An-12BP","AN12","402701","L4T",NULL,NULL,NULL,NULL
"142e20","RF-12561","Antonov","An-12BK","AN12","02348307","L4T",NULL,NULL,NULL,NULL
"142e3b","RA-11835","Antonov","An-12BP","AN12","5343604","L4T",NULL,NULL,NULL,NULL
"142e5c","11868","Antonov","An-12TBK","AN12","9346310","L4T",NULL,NULL,NULL,NULL
"142e65","RA-11877","Antonov","An-12BP","AN12","7345103","L4T",NULL,NULL,NULL,NULL
"142e74","RA-11892","Antonov","An-12BP","AN12","402501","L4T",NULL,NULL,NULL,NULL
"142e94","RA-11924","Antonov","An-12BP","AN12","6344508","L4T",NULL,NULL,NULL,NULL
"142e9b","RA-11931","Antonov","An-12BP","AN12","6344509","L4T",NULL,NULL,NULL,NULL
"142ea9","RA-11945","Antonov","An-12BP","AN12","5343409","L4T",NULL,NULL,NULL,NULL
"142ed8","RA-11992","Antonov","An-12BP","AN12","402604","L4T",NULL,NULL,NULL,NULL
"142f4f","RA-12111","Antonov","An-12BP","AN12","5342808","L4T",NULL,NULL,NULL,NULL
"142f53","RA-12115","Antonov","An-12BP","AN12","5343406","L4T",NULL,NULL,NULL,NULL
"142f5c","RA-12124","Antonov","An-12PPS","AN12","00347507","L4T",NULL,NULL,NULL,NULL
"142f61","RA-12129","Antonov","An-12BP","AN12","7344906","L4T",NULL,NULL,NULL,NULL
"142f69","RA-12137","Antonov","An-12BP","AN12","00347605","L4T",NULL,NULL,NULL,NULL
"142f9a","RA-12186","Antonov","An-12AP","AN12","1901807","L4T",NULL,NULL,NULL,NULL
"14311e","RA-12574","Antonov","An-12BP","AN12","5343504","L4T",NULL,NULL,NULL,NULL
"1432a8","RA-12968","Antonov","An-12TB","AN12","8346110","L4T",NULL,NULL,NULL,NULL
"143420","RA-13344","Antonov","An-24RV","AN24","37308310","L2T","PSW",NULL,NULL,NULL
"143433","RA-13363","Antonov","An-12BP","AN12","2400801","L4T",NULL,NULL,NULL,NULL
"14343b","RA-13371","Antonov","An-26","AN26","1910","L2T","KNM",NULL,NULL,NULL
"1435b7","RA-13751","Antonov","An-2","AN2","111147312","L1P",NULL,NULL,NULL,NULL
"143e8e","RA-16014","Antonov","An-2","AN2","1G162-64","L1P",NULL,NULL,NULL,NULL
"143e9e","RA-16030","Antonov","An-2","AN2","1G163-37","L1P",NULL,NULL,NULL,NULL
"143ea2","RA-16034","Antonov","An-2","AN2","1G163-41","L1P",NULL,NULL,NULL,NULL
"143ea5","RA-16037","Antonov","An-2","AN2","1G163-45","L1P",NULL,NULL,NULL,NULL
"143eb2","RA-16050","Antonov","An-2R","AN2","1G164-03","L1P",NULL,NULL,NULL,NULL
"143eba","RA-16058","Antonov","An-2R","AN2","1G153-05","L1P",NULL,NULL,NULL,NULL
"143ed9","RA-16089","Antonov","An-2R","AN2","1G164-43","L1P","FFA",NULL,NULL,NULL
"14453a","RA-17722","Antonov","An-2R","AN2","1G202-42","L1P",NULL,NULL,NULL,NULL
"14455f","RA-17759","Antonov","An-2R","AN2","1G203-20","L1P",NULL,NULL,NULL,NULL
"144573","RA-17779","Antonov","An-2R","AN2","1G203-40","L1P",NULL,NULL,NULL,NULL
"14457b","RA-17787","Antonov","An-2R","AN2","1G203-48","L1P",NULL,NULL,NULL,NULL
"14457d","RA-17789","Antonov","An-2R","AN2","1G203-50","L1P",NULL,NULL,NULL,NULL
"144594","RA-17812","Antonov","An-2R","AN2","1G204-13","L1P","DRU",NULL,NULL,NULL
"14459a","RA-17818","Antonov","An-2R","AN2","1G204-19","L1P",NULL,NULL,NULL,NULL
"14459b","RA-17819","Antonov","An-2R","AN2","1G204-20","L1P",NULL,NULL,NULL,NULL
"14459e","RA-17822","Antonov","An-2R","AN2","1G204-23","L1P",NULL,NULL,NULL,NULL
"1445e3","RA-17891","Antonov","An-2R","AN2","1G205-32","L1P",NULL,NULL,NULL,NULL
"1445f4","RA-17908","Antonov","An-2R","AN2","1G205-49","L1P",NULL,NULL,NULL,NULL
"1445f6","RA-17910","Antonov","An-2R","AN2","1G205-51","L1P",NULL,NULL,NULL,NULL
"144605","RA-17925","Antonov","An-2R","AN2","1G206-06","L1P",NULL,NULL,NULL,NULL
"144624","RA-17956","Antonov","An-2R","AN2","1G207-01","L1P",NULL,NULL,NULL,NULL
"14464c","RA-17996","Antonov","An-2R","AN2","1G210-20","L1P","FFA",NULL,NULL,NULL
"144651","RA-18001","Antonov","An-2R","AN2","1G210-18","L1P",NULL,NULL,NULL,NULL
"144cfd","RA-19709","Antonov","An-2R","AN2","1G165-23","L1P",NULL,NULL,NULL,NULL
"144d1b","RA-19739","Antonov","An-2R","AN2","1G165-53","L1P",NULL,NULL,NULL,NULL
"144d1e","RA-19742","Antonov","An-2R","AN2","1G165-56","L1P","ORB",NULL,NULL,NULL
"144d22","RA-19746","Antonov","An-2R","AN2","1G165-60","L1P",NULL,NULL,NULL,NULL
"146591","RA-26001","Antonov","An-26","AN26","9705","L2T",NULL,NULL,NULL,NULL
"146598","RA-26008","Antonov","An-26B","AN26","9902","L2T",NULL,NULL,NULL,NULL
"1465b7","RA-26039","Antonov","An-26B-100","AN26","10702","L2T",NULL,NULL,NULL,NULL
"1465b9","RA-26041","Antonov","An-26","AN26","10707","L2T",NULL,NULL,NULL,NULL
"1465c0","RA-26048","Antonov","An-26B","AN26","10901","L2T",NULL,NULL,NULL,NULL
"1465c3","RA-26051","Antonov","An-26B","AN26","10906","L2T",NULL,NULL,NULL,NULL
"1465c8","RA-26056","Antonov","An-26B-100","AN26","11005","L2T",NULL,NULL,NULL,NULL
"1465ca","RA-26058","Antonov","An-26B","AN26","11101","L2T",NULL,NULL,NULL,NULL
"1465cd","RA-26061","Antonov","An-26B-100","AN26","11108","L2T","RKA",NULL,NULL,NULL
"1465ce","RA-26062","Antonov","An-26B","AN26","11110","L2T",NULL,NULL,NULL,NULL
"1465e1","RA-26081","Antonov","An-26B-100","AN26","11703","L2T",NULL,NULL,NULL,NULL
"1465e5","RA-26085","Antonov","An-26B","AN26","12310","L2T",NULL,NULL,NULL,NULL
"1465e6","RA-26086","Antonov","An-26B","AN26","12302","L2T","PSW",NULL,NULL,NULL
"1465e8","RA-26088","Antonov","An-26ASLK","AN26","11209","L2T",NULL,NULL,NULL,NULL
"1465ec","RA-26092","Antonov","An-26B","AN26","12705","L2T",NULL,NULL,NULL,NULL
"1465f3","RA-26099","Antonov","An-26","AN26","11905","L2T",NULL,NULL,NULL,NULL
"1465f5","RA-26101","Antonov","An-26B","AN26","11908","L2T",NULL,NULL,NULL,NULL
"1465f6","RA-26102","Antonov","An-26B","AN26","11909","L2T",NULL,NULL,NULL,NULL
"1465f8","RA-26104","Antonov","An-26BRL","AN26","12002","L2T",NULL,NULL,NULL,NULL
"1465f9","RA-26105","Antonov","An-26B-100","AN26","12003","L2T",NULL,NULL,NULL,NULL
"146606","RA-26118","Antonov","An-26B","AN26","12207","L2T",NULL,NULL,NULL,NULL
"146609","RA-26121","Antonov","An-26B-100","AN26","12305","L2T",NULL,NULL,NULL,NULL
"14660a","RA-26122","Antonov","An-26B-100","AN26","12401","L2T",NULL,NULL,NULL,NULL
"146610","RA-26128","Antonov","An-26","AN26","12702","L2T",NULL,NULL,NULL,NULL
"146612","RA-26130","Antonov","An-26B-100","AN26","12704","L2T",NULL,NULL,NULL,NULL
"146613","RA-26131","Antonov","An-26B","AN26","12707","L2T",NULL,NULL,NULL,NULL
"146615","RA-26133","Antonov","An-26B-100","AN26","12709","L2T",NULL,NULL,NULL,NULL
"14661a","RA-26138","Antonov","An-26","AN26","12810","L2T",NULL,NULL,NULL,NULL
"14661e","RA-26142","Antonov","An-26B","AN26","37312904","L2T","PSW",NULL,NULL,"1983-01-01"
"146634","RF-26265","Antonov","An-26","AN26","13004","L2T",NULL,NULL,NULL,NULL
"146636","RF-26259","Antonov","An-26","AN26","12007","L2T",NULL,NULL,NULL,NULL
"146638","RF-26280","Antonov","An-26","AN26","11208","L2T",NULL,NULL,NULL,NULL
"146639","RA-26169","Antonov","An-26","AN26","0710","L2T",NULL,NULL,NULL,NULL
"14663e","RA-26174","Antonov","An-26-100","AN26","8304","L2T",NULL,NULL,NULL,NULL
"146672","RA-26226","Antonov","An-30","AN30","0706","L2T",NULL,NULL,NULL,NULL
"146682","RA-26242","Antonov","An-26","AN26","9608","L2T",NULL,NULL,NULL,NULL
"146685","RA-26245","Antonov","An-26","AN26","6206","L2T","IZA",NULL,NULL,NULL
"146687","RA-26247","Antonov","An-26-100","AN26","4103","L2T",NULL,NULL,NULL,NULL
"14668a","RA-26250","Antonov","An-26","AN26","7609","L2T",NULL,NULL,NULL,NULL
"14668b","RA-26251","Antonov","An-26","AN26","9109","L2T",NULL,NULL,NULL,NULL
"1466a4","RF-26276","Antonov","An-26","AN26","9701","L2T",NULL,NULL,NULL,NULL
"146785","RA-26501","Antonov","An-26","AN26","6308","L2T","AUL",NULL,NULL,NULL
"14678f","RA-26511","Antonov","An-26B-100","AN26","6808","L2T","AGU",NULL,NULL,NULL
"146793","RA-26515","Antonov","An-26","AN26","6910","L2T",NULL,NULL,NULL,NULL
"146798","RA-26520","Antonov","An-26-100","AN26","7101","L2T",NULL,NULL,NULL,NULL
"146799","RA-26521","Antonov","An-26ASLK","AN26","7102","L2T",NULL,NULL,NULL,NULL
"1467a4","RA-26532","Antonov","An-26","AN26","7410","L2T",NULL,NULL,NULL,NULL
"1467aa","RA-26538","Antonov","An-26-100","AN26","2102","L2T","RKA",NULL,NULL,NULL
"1467af","RA-26543","Antonov","An-26","AN26","2709","L2T","AGU",NULL,NULL,NULL
"1467b0","RA-26544","Antonov","An-26","AN26","2710","L2T",NULL,NULL,NULL,NULL
"1467ba","RA-26554","Antonov","An-26","AN26","5305","L2T",NULL,NULL,NULL,NULL
"1467cb","RA-26571","Antonov","An-26","AN26","3909","L2T",NULL,NULL,NULL,NULL
"1467dc","26588","Antonov","An-26B","AN26","13908","L2T",NULL,NULL,NULL,NULL
"1467df","RA-26591","Antonov","An-26B","AN26","13910","L2T",NULL,NULL,NULL,NULL
"1467e3","RA-26595","Antonov","An-26B","AN26","13401","L2T",NULL,NULL,NULL,NULL
"1467fc","RA-26620","Antonov","An-26B-100","AN26","5104","L2T",NULL,NULL,NULL,NULL
"146801","RA-26625","Antonov","An-26","AN26","5203","L2T","TUP",NULL,NULL,NULL
"146807","RA-26631","Antonov","An-26","AN26","5503","L2T",NULL,NULL,NULL,NULL
"14680c","RA-26636","Antonov","An-26-100","AN26","6306","L2T",NULL,NULL,NULL,NULL
"146811","RA-26641","Antonov","An-26","AN26","5808","L2T",NULL,NULL,NULL,NULL
"146814","RA-26644","Antonov","An-26","AN26","7407","L2T",NULL,NULL,NULL,NULL
"146818","RA-26648","Antonov","An-26","AN26","0609","L2T",NULL,NULL,NULL,NULL
"14681f","RA-26655","Antonov","An-26","AN26","7802","L2T","AGU",NULL,NULL,NULL
"146821","RA-26657","Antonov","An-26","AN26","7903","L2T","SYL",NULL,NULL,NULL
"146824","RA-26660","Antonov","An-26","AN26","8008","L2T",NULL,NULL,NULL,NULL
"146826","RA-26662","Antonov","An-26-100","AN26","8101","L2T",NULL,NULL,NULL,NULL
"146828","RA-26664","Antonov","An-26","AN26","7905","L2T","KTA",NULL,NULL,NULL
"146829","RA-26665","Antonov","An-26","AN26","8108","L2T",NULL,NULL,NULL,NULL
"14682c","RA-26668","Antonov","An-26B-100","AN26","8201","L2T","DRU",NULL,NULL,NULL
"146831","RA-26673","Antonov","An-26ASLK","AN26","8408","L2T",NULL,NULL,NULL,NULL
"146835","RA-26677","Antonov","An-26","AN26","8603","L2T","KTA",NULL,NULL,NULL
"14683e","RA-26686","Antonov","An-26","AN26","6302","L2T",NULL,NULL,NULL,NULL
"146840","RA-26688","Antonov","An-26B-100","AN26","9004","L2T",NULL,NULL,NULL,NULL
"146843","26691","Antonov","An-26","AN26","9205","L2T",NULL,NULL,NULL,NULL
"146844","RA-26692","Antonov","An-26B","AN26","9409","L2T",NULL,NULL,NULL,NULL
"146849","RF-46543","Antonov","An-26","AN26","8808","L2T",NULL,NULL,NULL,NULL
"14702a","RA-28714","Antonov","An-28","AN28","1AJ006-24","L2T",NULL,NULL,NULL,NULL
"14702f","RA-28719","Antonov","An-28","AN28","1AJ007-04","L2T",NULL,NULL,NULL,NULL
"147033","RA-28723","Antonov","An-28","AN28","1AJ007-08","L2T",NULL,NULL,NULL,NULL
"147038","RA-28728","Antonov","An-28","AN28","1AJ007-13","L2T",NULL,NULL,NULL,NULL
"147061","RF-01197","Antonov","An-28","AN28","1AJ004-18","L2T",NULL,NULL,NULL,NULL
"1470f5","RA-28917","Antonov","An-28","AN28","1AJ008-03","L2T",NULL,NULL,NULL,NULL
"147100","RF-01196","Antonov","An-28","AN28","1AJ008-15","L2T",NULL,NULL,NULL,NULL
"147101","RA-28929","Antonov","An-28","AN28","1AJ008-16","L2T",NULL,NULL,NULL,NULL
"14710d","RA-28941","Antonov","An-28","AN28","1AJ009-07","L2T",NULL,NULL,NULL,NULL
"14710e","RA-28942","Antonov","An-28","AN28","1AJ009-08","L2T",NULL,NULL,NULL,NULL
"147287","RA-29319","Antonov","An-2TP","AN2","1G77-02","L1P","FFA",NULL,NULL,NULL
"147537","RA-30007","Antonov","An-30D","AN30","1408","L2T",NULL,NULL,NULL,NULL
"14757b","RA-30075","Antonov","An-30D","AN30","1306","L2T",NULL,NULL,NULL,NULL
"14757e","RA-30078","Antonov","An-30","AN30","0507","L2T",NULL,NULL,NULL,NULL
"147aa2","RA-31394","Antonov","An-2R","AN2","1G197-17","L1P",NULL,NULL,NULL,NULL
"147ab0","RA-31408","Antonov","An-2R","AN2","1G197-31","L1P",NULL,NULL,NULL,NULL
"147ab2","RA-31410","Antonov","An-2R","AN2","1G197-33","L1P",NULL,NULL,NULL,NULL
"147ac1","RA-31425","Antonov","An-2R","AN2","1G197-48","L1P",NULL,NULL,NULL,NULL
"147ac2","RA-31426","Antonov","An-2R","AN2","1G197-49","L1P",NULL,NULL,NULL,NULL
"147afb","RA-31483","Antonov","An-2R","AN2","1G198-48","L1P",NULL,NULL,NULL,NULL
"147afe","RA-31486","Antonov","An-2R","AN2","1G198-51","L1P",NULL,NULL,NULL,NULL
"147b04","RA-31492","Antonov","An-2R","AN2","1G198-57","L1P",NULL,NULL,NULL,NULL
"147b11","RA-31505","Antonov","An-2R","AN2","1G199-14","L1P",NULL,NULL,NULL,NULL
"147b19","RA-31513","Antonov","An-2R","AN2","1G199-22","L1P","FFA",NULL,NULL,NULL
"147b27","RA-31527","Antonov","An-2R","AN2","1G199-36","L1P",NULL,NULL,NULL,NULL
"147d62","RA-32098","Antonov","An-2","AN2","1G93-04","L1P",NULL,NULL,NULL,NULL
"147d64","RA-32100","Antonov","An-2","AN2","1G93-06","L1P",NULL,NULL,NULL,NULL
"147d65","RA-32101","Antonov","An-2","AN2","1G93-07","L1P",NULL,NULL,NULL,NULL
"147d8f","RA-32143","Antonov","An-2","AN2","1G94-04","L1P",NULL,NULL,NULL,NULL
"147d99","RA-32153","Antonov","An-2","AN2","1G94-14","L1P",NULL,NULL,NULL,NULL
"147db5","RA-32181","Antonov","An-2R","AN2","1G94-42","L1P",NULL,NULL,NULL,NULL
"147dfd","RA-32253","Antonov","An-2","AN2","1G96-15","L1P","ORB",NULL,NULL,NULL
"147e34","RA-32308","Antonov","An-2","AN2","1G97-20","L1P",NULL,NULL,NULL,NULL
"147e6b","RA-32363","Antonov","An-2TP","AN2","1G100-14","L1P",NULL,NULL,NULL,NULL
"147ea4","RA-32420","Antonov","An-2","AN2","1G101-38","L1P","FFA",NULL,NULL,NULL
"147efa","RA-32506","Antonov","An-2R","AN2","1G103-33","L1P",NULL,NULL,NULL,NULL
"147f1d","RA-32541","Antonov","An-2R","AN2","1G104-18","L1P","ORB",NULL,NULL,NULL
"147f44","RA-32580","Antonov","An-2P","AN2","1G106-08","L1P",NULL,NULL,NULL,NULL
"147f59","RA-32601","Antonov","An-2R","AN2","1G218-60","L1P",NULL,NULL,NULL,NULL
"147f68","RA-32616","Antonov","An-2R","AN2","1G219-15","L1P",NULL,NULL,NULL,NULL
"147f6e","RA-32622","Antonov","An-2R","AN2","1G219-21","L1P",NULL,NULL,NULL,NULL
"147f70","RA-32624","Antonov","An-2R","AN2","1G219-23","L1P",NULL,NULL,NULL,NULL
"147f71","RA-32625","Antonov","An-2R","AN2","1G219-24","L1P",NULL,NULL,NULL,NULL
"147f72","RA-32626","Antonov","An-2R","AN2","1G219-25","L1P",NULL,NULL,NULL,NULL
"147f75","RA-32629","Antonov","An-2R","AN2","1G219-28","L1P",NULL,NULL,NULL,NULL
"147f7a","RA-32634","Antonov","An-2R","AN2","1G219-33","L1P",NULL,NULL,NULL,NULL
"147f7e","RA-32638","Antonov","An-2R","AN2","1G219-16","L1P",NULL,NULL,NULL,NULL
"147f80","RA-32640","Antonov","An-2R","AN2","1G219-39","L1P",NULL,NULL,NULL,NULL
"147f81","RA-32641","Antonov","An-2R","AN2","1G219-40","L1P",NULL,NULL,NULL,NULL
"147fa3","RA-32675","Antonov","An-2R","AN2","1G211-34","L1P",NULL,NULL,NULL,NULL
"147fa6","RA-32678","Antonov","An-2R","AN2","1G211-37","L1P",NULL,NULL,NULL,NULL
"147fbf","RA-32703","Antonov","An-2R","AN2","1G212-08","L1P",NULL,NULL,NULL,NULL
"147fc0","RA-32704","Antonov","An-2R","AN2","1G212-09","L1P",NULL,NULL,NULL,NULL
"147fc4","RA-32708","Antonov","An-2R","AN2","1G212-13","L1P","RKA",NULL,NULL,NULL
"147fe6","RA-32742","Antonov","An-2R","AN2","1G212-47","L1P",NULL,NULL,NULL,NULL
"1480f1","RA-33009","Antonov","An-2R","AN2","1G217-56","L1P",NULL,NULL,NULL,NULL
"1480fb","RA-33019","Antonov","An-2R","AN2","1G218-06","L1P","AGZ",NULL,NULL,NULL
"148105","RA-33029","Antonov","An-2R","AN2","1G218-16","L1P",NULL,NULL,NULL,NULL
"148107","RA-33031","Antonov","An-2R","AN2","1G218-18","L1P",NULL,NULL,NULL,NULL
"14810f","RA-33039","Antonov","An-2R","AN2","1G218-26","L1P",NULL,NULL,NULL,NULL
"148110","RA-33040","Antonov","An-2R","AN2","1G218-27","L1P",NULL,NULL,NULL,NULL
"148118","RA-33048","SibNIA","TVS-2AM-2","AN2","1G218-35","L1P",NULL,NULL,NULL,NULL
"14811b","RA-33051","Antonov","An-2R","AN2","1G218-38","L1P",NULL,NULL,NULL,NULL
"14811c","RA-33052","Antonov","An-2R","AN2","1G218-39","L1P",NULL,NULL,NULL,NULL
"14812a","RA-33066","Antonov","An-2R","AN2","1G218-53","L1P",NULL,NULL,NULL,NULL
"14812b","RA-33067","Antonov","An-2R","AN2","1G218-54","L1P",NULL,NULL,NULL,NULL
"14812c","RA-33068","Antonov","An-2R","AN2","1G218-55","L1P","AGZ",NULL,NULL,NULL
"14815b","RA-33115","Antonov","An-2","AN2","114247304","L1P","FFA",NULL,NULL,NULL
"148215","RA-33301","Antonov","An-2R","AN2","1G225-18","L1P",NULL,NULL,NULL,NULL
"14821a","RA-33306","Antonov","An-2R","AN2","1G225-23","L1P",NULL,NULL,NULL,NULL
"148220","RA-33312","Antonov","An-2R","AN2","1G225-29","L1P","FFA",NULL,NULL,NULL
"14822c","RA-33324","Antonov","An-2R","AN2","1G225-43","L1P",NULL,NULL,NULL,NULL
"14822d","RA-33325","Antonov","An-2R","AN2","1G225-44","L1P",NULL,NULL,NULL,NULL
"148236","RA-33334","Antonov","An-2R","AN2","1G225-53","L1P",NULL,NULL,NULL,NULL
"148238","RA-33336","Antonov","An-2R","AN2","1G225-55","L1P",NULL,NULL,NULL,NULL
"14823a","RA-33338","Antonov","An-2R","AN2","1G225-57","L1P",NULL,NULL,NULL,NULL
"14823e","RA-33342","Antonov","An-2R","AN2","1G226-01","L1P",NULL,NULL,NULL,NULL
"148241","RA-33345","Antonov","An-2R","AN2","1G226-04","L1P",NULL,NULL,NULL,NULL
"148242","RA-33346","Antonov","An-2R","AN2","1G226-05","L1P",NULL,NULL,NULL,NULL
"148243","RA-33347","Antonov","An-2R","AN2","1G226-06","L1P",NULL,NULL,NULL,NULL
"148244","RA-33348","Antonov","An-2R","AN2","1G226-07","L1P","UTA",NULL,NULL,NULL
"14824d","RA-33357","Antonov","An-2R","AN2","1G226-16","L1P",NULL,NULL,NULL,NULL
"14824e","RA-33358","Antonov","An-2R","AN2","1G226-17","L1P","UTA",NULL,NULL,NULL
"148251","RA-33361","Antonov","An-2R","AN2","1G226-20","L1P",NULL,NULL,NULL,NULL
"148252","RA-33362","Antonov","An-2R","AN2","1G226-21","L1P",NULL,NULL,NULL,NULL
"14825a","RA-33370","Antonov","An-2R","AN2","1G226-29","L1P",NULL,NULL,NULL,NULL
"14825c","RA-33372","Antonov","An-2R","AN2","1G226-31","L1P","UTA",NULL,NULL,NULL
"14825d","RA-33373","Antonov","An-2R","AN2","1G226-32","L1P","UTA",NULL,NULL,NULL
"14825e","RA-33374","Antonov","An-2R","AN2","1G226-33","L1P",NULL,NULL,NULL,NULL
"14825f","RA-33375","Antonov","An-2R","AN2","1G226-34","L1P",NULL,NULL,NULL,NULL
"148260","RA-33376","Antonov","An-2R","AN2","1G226-35","L1P",NULL,NULL,NULL,NULL
"14826b","RA-33387","Antonov","An-2R","AN2","1G226-46","L1P",NULL,NULL,NULL,NULL
"14826d","RA-33389","Antonov","An-2R","AN2","1G226-48","L1P",NULL,NULL,NULL,NULL
"148274","RA-33396","Antonov","An-2R","AN2","1G226-55","L1P",NULL,NULL,NULL,NULL
"148281","RA-33409","Antonov","An-2R","AN2","1G227-08","L1P",NULL,NULL,NULL,NULL
"148283","RA-33411","Antonov","An-2R","AN2","1G227-10","L1P",NULL,NULL,NULL,NULL
"148287","RA-33415","Antonov","An-2R","AN2","1G227-21","L1P",NULL,NULL,NULL,NULL
"148288","RA-33416","Antonov","An-2R","AN2","1G227-22","L1P",NULL,NULL,NULL,NULL
"148289","RA-33417","Antonov","An-2R","AN2","1G227-23","L1P",NULL,NULL,NULL,NULL
"14828d","RA-33421","Antonov","An-2R","AN2","1G227-27","L1P",NULL,NULL,NULL,NULL
"148291","RA-33425","Antonov","An-2R","AN2","1G227-31","L1P",NULL,NULL,NULL,NULL
"148292","RA-33426","Antonov","An-2R","AN2","1G227-32","L1P",NULL,NULL,NULL,NULL
"148293","RA-33427","Antonov","An-2R","AN2","1G227-33","L1P",NULL,NULL,NULL,NULL
"148294","RA-33428","Antonov","An-2R","AN2","1G227-34","L1P",NULL,NULL,NULL,NULL
"148295","RA-33429","Antonov","An-2R","AN2","1G227-35","L1P",NULL,NULL,NULL,NULL
"148296","RA-33430","Antonov","An-2R","AN2","1G227-36","L1P",NULL,NULL,NULL,NULL
"148299","RA-33433","Antonov","An-2R","AN2","1G227-39","L1P",NULL,NULL,NULL,NULL
"1482a0","RA-33440","Antonov","An-2R","AN2","1G227-50","L1P",NULL,NULL,NULL,NULL
"1482a4","RA-33444","Antonov","An-2R","AN2","1G227-54","L1P",NULL,NULL,NULL,NULL
"1482a6","RA-33446","Antonov","An-2R","AN2","1G227-56","L1P","UTA",NULL,NULL,NULL
"1482a7","RA-33447","Antonov","An-2R","AN2","1G227-57","L1P","UTA",NULL,NULL,NULL
