icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
ae19a9,80-0275,Fairchild,A-10C Thunderbolt II,A10,A10-0625,L2J,AIO,,,
ae19aa,80-0276,Fairchild,A-10A Thunderbolt II,A10,A10-0626,L2J,AIO,,,
ae19ab,80-0277,Fairchild,A-10C Thunderbolt II,A10,A10-0627,L2J,AIO,,,
ae19ac,80-0278,Fairchild,A-10C Thunderbolt II,A10,A10-0628,L2J,AIO,,,
ae19ad,80-0279,Fairchild,A-10C Thunderbolt II,A10,A10-0629,L2J,AIO,,,
ae19ae,80-0280,Fairchild,A-10C Thunderbolt II,A10,A10-0630,L2J,AIO,,,
ae19af,80-0281,Fairchild,A-10C Thunderbolt II,A10,A10-0631,L2J,AIO,,,
ae19b1,80-0283,Fairchild,A-10C Thunderbolt II,A10,A10-0633,L2J,AIO,,,
ae19b2,81-0939,Fairchild,A-10C Thunderbolt II,A10,A10-0634,L2J,AIO,,,
ae19b3,81-0941,Fairchild,A-10C Thunderbolt II,A10,A10-0636,L2J,AIO,,,
ae19b4,81-0942,Fairchild,A-10C Thunderbolt II,A10,A10-0637,L2J,AIO,,,
ae19b5,81-0943,Fairchild,A-10C Thunderbolt II,A10,A10-0638,L2J,AIO,,,
ae19b6,81-0944,Fairchild,A-10C Thunderbolt II,A10,A10-0639,L2J,AIO,,,
ae19b7,81-0945,Fairchild,A-10C Thunderbolt II,A10,A10-0640,L2J,AIO,,,
ae19bb,81-0949,Fairchild,A-10C Thunderbolt II,A10,A10-0644,L2J,AIO,,,
ae19bd,81-0951,Fairchild,A-10A Thunderbolt II,A10,A10-0646,L2J,AIO,,,
ae19c1,81-0955,Fairchild,OA-10A Thunderbolt II,A10,A10-0650,L2J,AIO,,,
ae19c3,81-0958,Fairchild,A-10C Thunderbolt II,A10,A10-0653,L2J,AIO,,,
ae19c4,81-0959,Fairchild,A-10A Thunderbolt II,A10,A10-0654,L2J,AIO,,,
ae19c5,81-0960,Fairchild,A-10C Thunderbolt II,A10,A10-0655,L2J,AIO,,,
ae19c7,81-0962,Fairchild,A-10C Thunderbolt II,A10,A10-0657,L2J,AIO,,,
ae19c9,81-0964,Fairchild,A-10C Thunderbolt II,A10,A10-0659,L2J,AIO,,,
ae19ca,81-0965,Fairchild,A-10C Thunderbolt II,A10,A10-0660,L2J,AIO,,,
ae19cb,81-0966,Fairchild,A-10A Thunderbolt II,A10,A10-0661,L2J,AIO,,,
ae19cc,81-0967,Fairchild,A-10C Thunderbolt II,A10,A10-0662,L2J,AIO,,,
ae19cd,81-0969,Fairchild,A-10C Thunderbolt II,A10,A10-0664,L2J,AIO,,,
ae19cf,81-0971,Fairchild,OA-10A Thunderbolt II,A10,A10-0666,L2J,AIO,,,
ae19d0,81-0973,Fairchild,A-10C Thunderbolt II,A10,A10-0668,L2J,AIO,,,
ae19d1,81-0974,Fairchild,A-10C Thunderbolt II,A10,A10-0669,L2J,AIO,,,
ae19d2,81-0975,Fairchild,A-10C Thunderbolt II,A10,A10-0670,L2J,AIO,,,
ae19d3,81-0976,Fairchild,A-10C Thunderbolt II,A10,A10-0671,L2J,AIO,,,
ae19d6,81-0979,Fairchild,A-10C Thunderbolt II,A10,A10-0674,L2J,AIO,,,
ae19d7,81-0980,Fairchild,A-10C Thunderbolt II,A10,A10-0675,L2J,AIO,,,
ae19d8,81-0981,Fairchild,A-10C Thunderbolt II,A10,A10-0676,L2J,AIO,,,
ae19da,81-0983,Fairchild,A-10C Thunderbolt II,A10,A10-0678,L2J,AIO,,,
ae19dc,81-0985,Fairchild,A-10C Thunderbolt II,A10,A10-0680,L2J,AIO,,,
ae19dd,81-0988,Fairchild,A-10C Thunderbolt II,A10,A10-0683,L2J,AIO,,,
ae19df,81-0990,Fairchild,A-10C Thunderbolt II,A10,A10-0685,L2J,AIO,,,
ae19e0,81-0991,Fairchild,OA-10A Thunderbolt II,A10,A10-0686,L2J,AIO,,,
ae19e2,81-0994,Fairchild,A-10C Thunderbolt II,A10,A10-0689,L2J,AIO,,,
ae19e3,81-0995,Fairchild,A-10C Thunderbolt II,A10,A10-0690,L2J,AIO,,,
ae19e4,81-0996,Fairchild,A-10C Thunderbolt II,A10,A10-0691,L2J,AIO,,,
ae19e5,81-0997,Fairchild,A-10C Thunderbolt II,A10,A10-0692,L2J,AIO,,,
ae19e6,81-0998,Fairchild,A-10C Thunderbolt II,A10,A10-0693,L2J,AIO,,,
ae19e8,82-0647,Fairchild,A-10C Thunderbolt II,A10,A10-0695,L2J,AIO,,,
ae19eb,82-0650,Fairchild,A-10A Thunderbolt II,A10,A10-0698,L2J,AIO,,,
ae19ec,82-0651,Fairchild,A-10C Thunderbolt II,A10,A10-0699,L2J,AIO,,,
ae19ed,82-0652,Fairchild,A-10C Thunderbolt II,A10,A10-0700,L2J,AIO,,,
ae19ee,82-0653,Fairchild,OA-10A Thunderbolt II,A10,A10-0701,L2J,AIO,,,
ae19ef,82-0654,Fairchild,A-10A Thunderbolt II,A10,A10-0702,L2J,AIO,,,
ae19f0,82-0656,Fairchild,A-10A Thunderbolt II,A10,A10-0704,L2J,AIO,,,
ae19f1,82-0657,Fairchild,A-10C Thunderbolt II,A10,A10-0705,L2J,AIO,,,
ae19f2,82-0658,Fairchild,A-10C Thunderbolt II,A10,A10-0706,L2J,AIO,,,
ae19f3,82-0659,Fairchild,OA-10A Thunderbolt II,A10,A10-0707,L2J,AIO,,,
ae19f4,82-0660,Fairchild,A-10C Thunderbolt II,A10,A10-0708,L2J,AIO,,,
ae19f5,82-0661,Fairchild,A-10C Thunderbolt II,A10,A10-0709,L2J,AIO,,,
ae19f6,82-0662,Fairchild,A-10C Thunderbolt II,A10,A10-0710,L2J,AIO,,,
ae19f7,82-0663,Fairchild,A-10C Thunderbolt II,A10,A10-0711,L2J,AIO,,,
