icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
4b36cb,HB-UTN,Bücker,Bü 131 Jungmann,BU31,87,L1P,,1954-10-23,,1939-01-01
4b36d8,HB-UUA,Bücker,Bü 131APM Jungmann,BU31,8,L1P,,1973-08-21,,1936-01-01
4b36da,HB-UUC,Bücker,Bü 131 Jungmann,BU31,13,L1P,,1973-04-12,,1937-01-01
4b36db,HB-UUD,Bücker,Bü 131APM Jungmann,BU31,16,L1P,,1973-07-25,,1937-01-01
4b36dc,HB-UUE,Bücker,Bü 131 Jungmann,BU31,24,L1P,,1973-03-30,,1938-01-01
4b36dd,HB-UUF,Bücker,Bü 131APM Jungmann,BU31,71,L1P,,1973-08-21,,1939-01-01
4b36df,HB-UUH,Bücker,Bü 131APM Jungmann,BU31,76,L1P,,2000-05-16,,1939-01-01
4b36e0,HB-UUI,Bücker,Bü 131APM Jungmann,BU31,94,L1P,,1973-05-22,,1943-01-01
4b36e3,HB-UUL,Bücker,Bü 131APM Jungmann,BU31,29,L1P,,1987-09-04,,1938-01-01
4b36e4,HB-UUM,Bücker,Bü 131APM Jungmann,BU31,31,L1P,,1994-07-21,,1938-01-01
4b36e5,HB-UUN,Bücker,Bü 131APM Jungmann,BU31,41,L1P,,1974-06-11,,1939-01-01
4b36e6,HB-UUO,Bücker,Bü 131APM Jungmann,BU31,42,L1P,,1974-07-02,,1939-01-01
4b36e7,HB-UUP,Bücker,Bü 131APM Jungmann,BU31,59,L1P,,1983-10-28,,1939-01-01
4b36e9,HB-UUR,Bücker,Bü 131 Jungmann,BU31,73,L1P,,1973-02-28,,1939-01-01
4b36ea,HB-UUS,Bücker,Bü 131APM Jungmann,BU31,79,L1P,,1975-07-11,,1939-01-01
4b36ec,HB-UUU,Bücker,Bü 131APM Jungmann,BU31,84,L1P,,1981-08-26,,1939-01-01
4b36ed,HB-UUV,Bücker,Bü 131APM Jungmann,BU31,18,L1P,,1975-09-29,,1937-01-01
4b36ee,HB-UUW,Bücker,Bü 131APM Jungmann,BU31,11,L1P,,1973-03-30,,1937-01-01
4b36f0,HB-UUY,Bücker,Bü 131APM Jungmann,BU31,10,L1P,,1973-07-06,,1936-01-01
4b36f3,HB-UVB,Bücker,Bü 131APM Jungmann,BU31,39,L1P,,1973-03-30,,1939-01-01
4b36f4,HB-UVC,Bücker,Bü 131 Jungmann,BU31,53,L1P,,1979-05-25,,1939-01-01
4b36f5,HB-UVD,CASA,1.131E-2000 Jungmann,BU31,E3B-551,L1P,,2005-12-21,,1961-01-01
4b36f6,HB-UVE,Bücker,Bü 131APM Jungmann,BU31,69,L1P,,1973-12-10,,1939-01-01
4b36f7,HB-UVF,Bücker,Bü 131APM Jungmann,BU31,93,L1P,,2006-08-07,,1939-01-01
4b36f8,HB-UVG,Bücker,Bü 131 Jungmann,BU31,30,L1P,,1979-06-12,,1937-01-01
4b36f9,HB-UVH,CASA,1.131E-2000 Jungmann,BU31,2152,L1P,,1984-07-24,,1947-01-01
4b36fc,HB-UVK,CASA,1.131E-2000 Jungmann,BU31,2115,L1P,,1990-02-15,,1957-01-01
4b36fe,HB-UVM,CASA,1.131E-2000 Jungmann,BU31,2088,L1P,,1989-06-15,,1963-01-01
4b36ff,HB-UVN,CASA,1.131E Jungmann,BU31,2142,L1P,,,,
4b3701,HB-UVP,CASA,1.131E-2000 Jungmann,BU31,466,L1P,,1998-07-10,,1954-01-01
4b3703,HB-UVR,CASA,1.131E-2000 Jungmann,BU31,2240,L1P,,2000-09-20,,1960-01-01
4b3704,HB-UVS,Bücker,Bü 131APM Jungmann,BU31,70,L1P,,2006-08-24,,1938-01-01
4b3705,HB-UVT,CASA,1.131E-2000 Jungmann,BU31,2013,L1P,,2007-05-18,,1953-01-01
4b3706,HB-UVU,CASA,1.131E-2000 Jungmann,BU31,2062,L1P,,2004-03-11,,1954-01-01
4b3707,HB-UVV,CASA,1.131E-2000 Jungmann,BU31,2127,L1P,,2010-09-24,,1957-01-01
4b370b,HB-UVZ,Bücker,Bü 131 Jungmann,BU31,44,L1P,,1999-12-22,,1939-01-01
4d036f,LX-ZAZ,CASA,1.131E Jungmann,BU31,2032,L1P,,,,
a087f8,N133ST,Bucker,Bü 133 Jungmeister,BU33,TS-2,L1P,,,2022-03-31,
