icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
a4fc43,N420GP,General Motors,TBM-3 Avenger,TBM,53420,L1P,,,2023-10-31,1944-01-01
a5035e,N422DF,Grumman,S-2F3AT Turbo Tracker,S2T,286C,L2T,,,,
a509e3,N4235Z,Grumman,OV-1A Mohawk,V1,59-2604,L2T,,,2023-01-31,
a50acc,N424DF,Grumman,S-2F3AT Turbo Tracker,S2T,289C,L2T,,,,
a50e83,N425DF,Grumman,S-2F3AT Turbo Tracker,S2T,294C,L2T,,,,
a5123a,N426DF,Grumman,S-2F3AT Turbo Tracker,S2T,293C,L2T,,,,
a515f1,N427DF,Grumman,S-2F3AT Turbo Tracker,S2T,326C,L2T,,,,
a519a8,N428DF,Grumman,S-2F3AT Turbo Tracker,S2T,137C,L2T,,,,
a52166,N43GL,Grumman,HU-16A Albatross,U16,142360,A2P,,,2022-10-31,
a52726,N431DF,Marsh Aviation,S-2F3AT Turbo Tracker,S2T,149265,L2T,,,2023-10-31,2001-01-01
a529fa,N43155,Grumman,HU-16 Albatross,U16,141276,A2P,,,2022-03-31,
a52add,N432DF,Grumman,S-2F3AT Turbo Tracker,S2T,112C,L2T,,,,
a52e94,N433DF,Marsh Aviation,S-2F3AT Turbo Tracker,S2T,149855,L2T,,,2022-07-31,
a5324b,N434DF,Marsh Aviation,S-2F3AT Turbo Tracker,S2T,153579,L2T,,,2022-07-31,
a53602,N435DF,Marsh Aviation,S-2F3AT Turbo Tracker,S2T,153573,L2T,,,2022-07-31,2001-01-01
a539b9,N436DF,Marsh Aviation,S-2F3AT Turbo Tracker,S2T,152337,L2T,,,2022-01-31,2001-01-01
a53a0a,N436GM,General Motors,TBM-3E Avenger,TBM,91436,L1P,,,2022-07-31,1945-01-01
a53d70,N437DF,Marsh Aviation,S-2F3AT Turbo Tracker,S2T,149848,L2T,,,2022-07-31,
a54127,N438DF,Marsh Aviation,S-2F3AT Turbo Tracker,S2T,151640,L2T,,,2022-07-31,
a544de,N439DF,Marsh Aviation,S-2F3AT Turbo Tracker,S2T,149854,L2T,,,2022-07-31,2002-01-01
a5487e,N44CH,Grumman,G-44A Widgeon,G44,1454,A2P,,,2022-01-31,1946-01-01
a54902,N44HQ,Grumman,HU-16B Albatross,U16,51-025,A2P,,,2021-05-31,1951-01-01
a54a34,N44VW,Grumman,G-44A Widgeon,G44,1408,A2P,,,2023-04-30,1945-01-01
